index_process,Temp_naporowe_amin,Temp_naporowe_amax,Temp_naporowe_mean,Temp_naporowe_std,Temp_cyrkulacyjne_amin,Temp_cyrkulacyjne_amax,Temp_cyrkulacyjne_mean,Temp_cyrkulacyjne_std,Poziom_naporowe_amin,Poziom_naporowe_amax,Poziom_naporowe_mean,Poziom_naporowe_std,Poziom_cyrkulacyjne_amin,Poziom_cyrkulacyjne_amax,Poziom_cyrkulacyjne_mean,Poziom_cyrkulacyjne_std,kwas [m3]_amin,kwas [m3]_amax,kwas [m3]_mean,kwas [m3]_std,Kondensat [m3]_amin,Kondensat [m3]_amax,Kondensat [m3]_mean,Kondensat [m3]_std,Elektrolit [m3]_amin,Elektrolit [m3]_amax,Elektrolit [m3]_mean,Elektrolit [m3]_std,NaCl [kg]_amin,NaCl [kg]_amax,NaCl [kg]_mean,NaCl [kg]_std,Natezenie_prad_amin,Natezenie_prad_amax,Natezenie_prad_mean,Natezenie_prad_std,Spadek_napiecie_amin,Spadek_napiecie_amax,Spadek_napiecie_mean,Spadek_napiecie_std,Sklad_Au_amin,Sklad_Au_amax,Sklad_Au_mean,Sklad_Au_std,Sklad_Sb_amin,Sklad_Sb_amax,Sklad_Sb_mean,Sklad_Sb_std,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Bi_std,Sklad_Ca_amin,Sklad_Ca_amax,Sklad_Ca_mean,Sklad_Ca_std,Sklad_Fe_amin,Sklad_Fe_amax,Sklad_Fe_mean,Sklad_Fe_std,Sklad_Ni_amin,Sklad_Ni_amax,Sklad_Ni_mean,Sklad_Ni_std,Sklad_Zawiesina_amin,Sklad_Zawiesina_amax,Sklad_Zawiesina_mean,Sklad_Zawiesina_std,Sklad_Zn_amin,Sklad_Zn_amax,Sklad_Zn_mean,Sklad_Zn_std,Sklad_H2SO4_amin,Sklad_H2SO4_amax,Sklad_H2SO4_mean,Sklad_H2SO4_std,Sklad_Cu_amin,Sklad_Cu_amax,Sklad_Cu_mean,Sklad_Cu_std,Sklad_Cl_amin,Sklad_Cl_amax,Sklad_Cl_mean,Sklad_Cl_std,Tiomocznik_amin,Tiomocznik_amax,Tiomocznik_mean,Tiomocznik_std,NaCl_amin,NaCl_amax,NaCl_mean,NaCl_std,Klej_amin,Klej_amax,Klej_mean,Klej_std
2134,58.5103332519531,64.0736334482828,60.989927910050696,0.47180659604391634,54.8727003097534,61.4767332712809,57.93946306239142,0.8869924191769907,74.7420501708984,75.2162333170572,75.00095046755364,0.049438701386386626,68.811999575297,92.7919333140055,82.47751809900453,5.157015835457501,0.0,5.0,2.1322314049586777,1.9830909641152865,0.0,60.0,16.198347107438018,24.89000527122962,-3.0,78.0,14.066115702479339,24.082064239691924,0.5,5.5,2.690082644628099,1.4706763035495005,13.08125,13.19,13.17673347107438,0.016526250197126217,,,,,5.38,6.02,5.766115702479338,0.3137442780905601,0.18,0.2,0.19206611570247936,0.009804508690330012,0.071,0.074,0.07280991735537189,0.001470676303549476,0.37,0.41,0.3941322314049587,0.019609017380659982,0.1,0.11,0.10603305785123968,0.0049022543451649955,4.08,4.2,4.152396694214876,0.0588270521419805,0.0024,0.004,0.0030347107438016526,0.0007843606952264012,0.02,0.022,0.021206611570247932,0.0009804508690329987,161.92,176.2,168.53669421487604,4.47679074968674,44.12,49.8,47.975785123966936,1.6138856757476991,0.036,0.042,0.03890082644628099,0.0016367408090403861,18.94,50.02,19.59680497925311,2.8541842382675835,2.98,32.77,16.025228215767633,8.685955717048868,26.64,27.05,26.997136929460584,0.034983596234985925
2135,58.9515167872111,62.452550125122,60.99341543585642,0.5313796947494155,55.4708834966023,59.691283416748,57.95525513770529,0.8905623875882802,74.6629662831624,75.2275169372558,75.00021751300957,0.05223800183668892,67.4080167134602,95.0374997456868,83.05492109691392,4.517056379591877,0.0,5.0,1.6985294117647058,1.7827374486838703,0.0,60.0,14.823529411764707,21.45685875186035,-17.0,58.0,11.125,23.277386362458277,0.5,5.5,2.698529411764706,1.6268950480245303,13.07725,13.1885,13.174181985294117,0.017214526253290376,,,,,4.97,5.32,5.200588235294117,0.16316864571954992,0.16,0.18,0.17286764705882351,0.009324655903966203,0.067,0.074,0.07147794117647059,0.0032734353165191246,0.36,0.39,0.3738970588235294,0.010031153989354917,0.087,0.1,0.09559558823529411,0.006071381875774648,3.31,3.94,3.7166176470588232,0.29338140758190245,0.0024,0.0032,0.002564705882352941,0.0001750189918064482,0.019,0.021,0.02028676470588235,0.0009324655903966257,161.92,174.42,169.86757352941177,2.8342797483647413,44.18,50.5,47.854485294117644,2.176557700622053,0.036,0.042,0.038985294117647055,0.0018899044046096825,19.22,21.16,19.705239852398524,0.22462775305589558,2.97,32.75,15.991291512915131,9.700913711828138,25.98,27.09,26.990738007380074,0.09145029814916061
2136,58.9792664845784,62.4911500930786,61.02151892099031,0.5642250737958315,53.8133331934611,60.3287000020345,58.28591524913124,0.9198554986645977,65.4082497324484,75.4501332600911,74.96025474453141,0.6116160093307375,64.3770328521728,95.0011665344238,82.3477134901197,5.423106528928505,0.0,5.0,2.5060240963855422,2.303784547511445,0.0,64.0,19.27710843373494,25.532859877824393,-4.0,80.0,16.771084337349397,25.26089287614586,0.5,3.5,0.8654618473895582,0.9019311089839541,13.07725,13.1885,13.174237951807228,0.017280123750609177,,,,,5.05,5.22,5.1093975903614455,0.08121580269303084,0.16,0.16,0.16,0.0,0.067,0.074,0.06944578313253012,0.003344180110889543,0.32,0.35,0.33048192771084334,0.014332200475240893,0.094,0.096,0.0953012048192771,0.0009554800316827143,3.88,3.94,3.9190361445783135,0.028664400950481526,0.0018,0.0042,0.0026385542168674697,0.0011465760380192723,0.019,0.02,0.019349397590361445,0.00047774001584136445,157.59,173.14,166.62722891566264,4.559176313885688,40.95,51.48,45.085783132530125,2.899524761038529,0.038,0.045,0.042433734939759035,0.001974797485029574,16.42,49.89,19.574838709677422,2.8041023977880903,2.95,20.85,5.202983870967741,5.347969909562409,23.09,27.09,26.98475806451613,0.24940240709232406
2137,59.3975166956583,62.5265164693196,60.9997153581079,0.4744010767399501,54.3894501368204,60.1546499888102,57.845373768634566,0.8795143634289864,74.7071833292643,75.3548665364583,74.9997811674099,0.06112163524811623,65.6198336283366,93.2132664998372,81.15638433640565,5.665117355187982,0.0,5.0,2.2764505119453924,1.7659328596628658,0.0,60.0,16.791808873720136,20.58928937057478,-3.0,57.0,17.51877133105802,22.41155728313108,0.5,4.5,2.025597269624573,1.3886255406146446,13.142,13.254,13.24083447098976,0.012876334462430115,,,,,4.82,5.42,5.011262798634812,0.18694399539083612,0.17,0.18,0.17146757679180888,0.0035446960085294046,0.075,0.08,0.07629351535836178,0.001768016533561901,0.36,0.44,0.38825938566552903,0.03509343139418781,0.089,0.096,0.09174744027303754,0.002195348897447362,3.9,4.12,3.976245733788396,0.09607841951124353,0.0004,0.0052,0.003004778156996587,0.0015641897007061586,0.018,0.019,0.018853242320819114,0.00035446960085294037,162.94,170.34,168.03058020477815,1.8891472684615014,40.09,49.4,44.59505119453925,1.9074456887652935,0.037,0.044,0.04004778156996587,0.0021416699555954575,19.21,49.99,19.54876712328767,2.5904801636430492,2.95,26.83,12.005582191780823,8.238707777646622,26.69,27.12,26.999794520547944,0.0322355842328728
2138,59.3975166956583,62.5265164693196,61.01230907854822,0.4556177021194709,54.3894501368204,60.1546499888102,57.7462962836113,0.8992147301919724,74.728533299764,75.2962998708089,74.99984624835024,0.05496775736977999,66.4438496907552,93.2132664998372,81.09200709218561,5.8171681460435165,0.0,5.0,2.1652173913043478,1.8499636950650329,0.0,60.0,16.956521739130434,20.715326184749625,-2.0,57.0,18.791304347826088,23.259123449063132,0.5,4.5,2.026086956521739,1.431619656042454,13.15225,13.254,13.242046739130435,0.0096850084606887,,,,,4.82,5.0,4.936608695652175,0.08616412648320794,0.17,0.17,0.17,0.0,0.075,0.077,0.07570434782608695,0.0009573791831467392,0.36,0.44,0.38817391304347826,0.03829516732587051,0.089,0.092,0.09094347826086956,0.0014360687747201483,3.9,4.12,3.9774782608695656,0.10531171014614321,0.0026,0.0052,0.0035156521739130434,0.0012445929380907948,0.019,0.019,0.019,0.0,164.73,170.34,168.36308695652176,1.489244567239341,42.93,49.4,45.12539130434783,1.5429961705904542,0.037,0.044,0.04017391304347826,0.0022439082778085637,19.21,49.99,19.616812227074234,2.9228605708006445,2.95,26.83,12.053842794759825,8.492555413352468,26.69,27.06,26.999257641921396,0.03230703844383721
2139,59.3367501576741,63.217783164978,61.019181570799404,0.5164406347707348,54.7366833368937,59.1224166234334,57.304936210659925,0.9281099220645962,74.5202665964762,75.6935998280843,74.99941259006367,0.09146551564338706,65.8114831288655,91.9244171142578,81.75670948742665,5.434458945197188,0.0,5.0,2.4927536231884058,2.0045271555305884,0.0,64.0,21.39855072463768,29.1469106063055,-3.0,91.0,11.181159420289855,25.687559212335064,1.5,5.5,3.9855072463768115,1.246000188217566,12.94925,13.0745,13.064845108695652,0.015798137507801853,,,,,5.47,6.02,5.824746376811594,0.24960829128403025,0.19,0.2,0.19894927536231885,0.003072038029518676,0.072,0.076,0.07335507246376811,0.0017819324531129725,0.39,0.42,0.41684782608695653,0.009216114088555981,0.1,0.11,0.10286231884057971,0.004528201776720868,4.04,4.26,4.176014492753623,0.06429522651668942,0.003,0.0048,0.0035898550724637684,0.0007453409084631825,0.02,0.022,0.021789855072463764,0.0006144076059037328,162.94,171.36,167.29050724637682,2.266693810966668,43.68,49.46,46.672753623188406,1.615345397623428,0.036,0.04,0.03748550724637681,0.0012342712667591709,21.56,50.08,24.11032727272727,2.2796658022337226,8.87,32.75,23.65909090909091,7.321185006572673,32.3,33.58,33.49269090909091,0.0904088185914258
2140,58.9515167872111,62.452550125122,61.03005336202596,0.48518185471354164,55.4708834966023,59.691283416748,58.036462426185565,0.835014040373531,74.6629662831624,75.2275169372558,75.00180952933523,0.05120092911507562,67.4080167134602,95.0374997456868,83.03124303817744,4.64627871530641,0.0,5.0,1.4596774193548387,1.6316663624014875,0.0,60.0,13.35483870967742,19.827676052066767,-17.0,58.0,11.637096774193548,24.150115774919463,0.5,5.5,2.870967741935484,1.5943612274674652,13.07725,13.1885,13.174652217741935,0.016487151945446327,,,,,4.97,5.32,5.209354838709678,0.16257912149388426,0.16,0.18,0.17362903225806453,0.0092936509100472,0.067,0.074,0.07176612903225806,0.0032546668354846743,0.36,0.39,0.37379032258064515,0.009402621904604419,0.087,0.1,0.09589516129032258,0.006040106908975693,3.31,3.94,3.739516129032258,0.2926795233399937,0.0024,0.0032,0.0025419354838709675,0.00011027883261094109,0.019,0.021,0.02036290322580645,0.0009293650910047198,161.92,174.42,170.2249193548387,2.36673111861109,44.18,50.5,47.980241935483875,2.191685600443139,0.036,0.042,0.03879032258064516,0.001840938827328542,19.22,21.16,19.706923076923076,0.23072404185451018,2.97,32.75,17.036882591093114,9.492371198702882,25.98,27.08,26.98983805668016,0.09517620633918296
2141,59.0730164845784,62.6872667312622,60.929943176175684,0.4280345517985843,54.5910331090291,60.095166460673,57.73445855281387,0.8666861466931242,74.6380503336588,75.3474329630533,75.00074086371663,0.06694330012196877,64.9084834416707,92.7000169118245,81.50467377907587,5.267705287412084,0.0,4.0,1.2459016393442623,1.5677378812669673,0.0,40.0,8.524590163934427,16.41399238216827,-2.0,36.0,7.278688524590164,14.990950518559824,2.5,5.5,3.901639344262295,0.802873810127637,13.0065,13.056,13.047368852459016,0.005523957652149997,,,,,4.53,5.48,4.7353688524590165,0.16315645251423957,0.2,0.24,0.21459016393442623,0.009783461393874983,0.011,0.039,0.021901639344262293,0.007235497583789932,0.35,0.36,0.35311475409836063,0.0046404851479580084,0.11,0.12,0.11709016393442623,0.004551496110669854,7.77,8.56,8.144467213114755,0.26839586525202447,0.002,0.0072,0.002630327868852459,0.0010507602064225691,0.086,0.11,0.10262295081967214,0.005132528185779227,163.2,172.89,168.80274590163935,2.89806325298392,43.72,47.91,45.04979508196721,1.3542788306886535,0.036,0.039,0.03737295081967213,0.000819167185762332,19.25,50.04,19.595637860082302,2.839285627860857,14.86,32.73,23.09662551440329,4.725140967297585,26.02,27.44,26.98522633744856,0.10819065188227699
2142,58.5103332519531,64.0736334482828,60.98346372166382,0.4894054132053161,54.8727003097534,61.4767332712809,57.956837013809725,0.9166619426081444,74.7420501708984,75.2162333170572,75.00103835155342,0.0500373489860062,68.811999575297,92.7919333140055,82.59765666113955,5.1750006087544325,0.0,5.0,1.7733333333333334,1.841292248084791,0.0,60.0,11.466666666666667,21.755130757725034,-3.0,78.0,13.426666666666666,25.17661187916844,0.5,5.5,2.8066666666666666,1.4727282748112673,13.08125,13.19,13.175402222222221,0.018329371054511615,,,,,5.38,6.02,5.818044444444444,0.2980946903996178,0.18,0.2,0.19368888888888888,0.009315459074988063,0.071,0.074,0.07305333333333332,0.0013973188612482169,0.37,0.41,0.3973777777777778,0.018630918149976076,0.1,0.11,0.10684444444444444,0.004657729537494019,4.08,4.2,4.162133333333333,0.055892754449928694,0.0024,0.004,0.0029048888888888887,0.0007452367259990464,0.02,0.022,0.02136888888888889,0.0009315459074988079,161.92,176.2,168.31164444444443,4.630725939867189,44.12,49.8,47.81666666666667,1.787205520198665,0.036,0.042,0.03879111111111111,0.0016545152265605198,18.94,50.02,19.619062500000002,2.9597766119234055,2.98,32.77,16.704955357142858,8.69975562760592,26.64,27.05,26.99683035714286,0.03553874621287398
2143,59.2158334096272,62.6425333658854,60.89201499910224,0.5808222244445701,54.7057666142781,60.4566668192545,57.959521556527335,1.3188811965593827,74.6843496958414,75.5355997721354,74.99987555501326,0.05425040448942724,62.2022164662679,96.0973000844319,83.33840567662438,4.65340579864653,0.0,5.0,2.0533333333333332,1.7456555406046468,0.0,60.0,11.0,20.8434200776916,-34.0,77.0,6.1466666666666665,24.34434869259072,0.5,5.5,2.14,2.0009362357151708,11.54225,13.19,13.168676666666666,0.09600501461726377,,,,,5.24,5.38,5.2932,0.048843754714211304,0.17,0.18,0.1756,0.004972163314570024,0.068,0.071,0.06978000000000001,0.0010271889100142485,0.37,0.51,0.4052,0.05631635439705999,0.094,0.095,0.09422000000000001,0.00041493844488486555,3.93,4.13,3.9806000000000004,0.08036896520773408,0.0038,0.0094,0.005928,0.001953750188568411,0.018,0.02,0.01934,0.0008164692728931061,160.14,174.42,167.9744,4.5046032910085145,41.43,50.3,45.083200000000005,3.0224228514515517,0.036,0.045,0.04072,0.0032981600221597177,19.03,50.01,19.53943143812709,2.5621640413879594,2.96,32.76,12.782709030100335,11.867062943499757,26.38,27.07,26.99819397993311,0.043102217711980285
2144,58.8276498794555,62.5776166915893,61.02096357373854,0.5737626347777006,54.4023167928059,60.3287000020345,58.203795381740015,0.9151556662809999,65.4082497324484,75.4501332600911,74.96525574774142,0.5746089195714739,64.3770328521728,93.0091837565104,82.57608052220971,5.182180455825478,0.0,5.0,2.2092198581560285,2.234201974743081,0.0,64.0,17.5177304964539,23.591301502350305,-4.0,80.0,19.421985815602838,26.952758439565653,0.5,5.5,1.2907801418439717,1.563206883083475,13.07725,13.1885,13.175594858156028,0.014748246176488013,,,,,5.05,5.32,5.136808510638297,0.1102169917271808,0.16,0.17,0.16180851063829788,0.0038557899221007877,0.067,0.074,0.06964893617021277,0.003236933591805963,0.32,0.35,0.32670212765957446,0.012518026677485285,0.094,0.098,0.09591489361702128,0.0012710259352759787,3.87,3.94,3.913936170212766,0.03185436449834883,0.0018,0.0068,0.0032404255319148935,0.0019355993939882605,0.019,0.02,0.019404255319148935,0.0004916197848662767,157.59,177.74,167.72755319148936,5.352723393607895,40.95,51.48,44.60127659574468,2.2866484980922417,0.038,0.046,0.04268085106382979,0.002178246213926792,16.42,49.89,19.54355871886121,2.635087041989545,2.95,32.74,7.7096085409252675,9.24618084418401,23.09,27.09,26.986548042704626,0.2343558923748198
2145,59.3367501576741,63.217783164978,61.02080037235819,0.4918674854491563,55.0095664978027,59.1224166234334,57.37073175418312,0.8110713172325592,74.5202665964762,75.6935998280843,74.99919100379145,0.08643716612954168,65.8114831288655,92.1446665445963,82.28163449596936,5.154072630325771,0.0,5.0,2.6907894736842106,1.9540380552100216,0.0,64.0,21.105263157894736,28.210233354885965,-3.0,91.0,9.361842105263158,20.97131447761159,1.5,5.5,4.019736842105263,1.1659095784154194,12.94925,13.0745,13.06535197368421,0.014988302789647204,,,,,5.47,6.02,5.822697368421053,0.22849477435434606,0.19,0.2,0.1974342105263158,0.0043746510320141025,0.072,0.076,0.07327631578947369,0.0015678172942867959,0.39,0.42,0.41230263157894737,0.013123953096042269,0.1,0.11,0.1019078947368421,0.00393571320824194,4.04,4.26,4.14828947368421,0.07405088176484564,0.003,0.0048,0.0037289473684210526,0.0008222669765466221,0.02,0.022,0.02148684210526316,0.0008749302064028221,162.94,171.36,167.16592105263157,2.2714004215318133,43.68,49.46,46.204605263157895,1.5173008349917285,0.036,0.04,0.03749342105263158,0.0011660585526474226,21.56,50.08,24.0909900990099,2.1722777002921196,8.87,32.75,23.906402640264027,6.843297774711434,32.3,33.58,33.493432343234325,0.08668337686444583
2146,58.9792664845784,62.4911500930786,61.024410055057444,0.5027880198219462,54.4023167928059,60.3287000020345,58.298686882441174,0.8099360835925408,65.4082497324484,75.4501332600911,74.96247858167395,0.6061790136025779,64.3770328521728,93.0091837565104,82.38089060400154,5.198916755949955,0.0,5.0,2.324110671936759,2.2159441401234736,0.0,64.0,16.015810276679844,23.617314132242154,-4.0,80.0,16.126482213438734,25.562245269361448,0.5,5.5,1.1245059288537549,1.5600774085916516,13.07725,13.1885,13.175443675889326,0.015223126840412639,,,,,5.05,5.32,5.118577075098814,0.1004491450546233,0.16,0.17,0.16114624505928854,0.0031919970193366,0.067,0.074,0.06923715415019763,0.0031633884980564,0.32,0.35,0.3266403162055336,0.01247923175906444,0.094,0.098,0.09578656126482214,0.0011416958777986676,3.87,3.94,3.9186956521739127,0.030136565172336243,0.0018,0.0068,0.0029043478260869565,0.0017124720104204423,0.019,0.02,0.019335968379446643,0.0004732641119196461,157.59,177.74,166.96213438735177,4.862236097800832,40.95,51.48,44.35083003952569,2.100239145200034,0.038,0.046,0.043142292490118576,0.0017849430544868532,16.42,49.89,19.571150793650794,2.7818167171988555,2.95,32.74,6.718293650793651,9.223488672509538,23.09,27.09,26.98464285714286,0.24740137764758688
2147,59.3367501576741,63.217783164978,61.033057582587475,0.5117494581859053,55.0095664978027,59.1224166234334,57.423671600832535,0.872034932867458,74.6483161926269,75.369666926066,75.00010779810226,0.06147933430590935,65.8114831288655,91.9244171142578,82.50890125614853,5.18143468744924,0.0,5.0,2.56140350877193,2.035089051810315,0.0,64.0,22.035087719298247,29.200184002969046,-3.0,91.0,8.385964912280702,20.08988996486854,1.5,5.5,4.175438596491228,1.2238137403636495,12.94925,13.0745,13.064538377192983,0.016129412171634872,,,,,5.47,6.02,5.879429824561403,0.23727737887350142,0.19,0.2,0.19978070175438598,0.0014677668730003028,0.072,0.076,0.07300877192982455,0.001715416565096589,0.39,0.42,0.4193421052631579,0.004403300619000898,0.1,0.11,0.1024122807017544,0.004287696574158305,4.04,4.26,4.1814912280701755,0.04770933388189864,0.003,0.0048,0.0033771929824561405,0.000635101724512831,0.02,0.022,0.02195614035087719,0.0002935533746000598,162.94,171.36,167.2419736842105,2.481881313425372,43.68,49.46,46.53916666666667,1.5114708850709133,0.036,0.04,0.03735964912280701,0.001242614785964982,21.56,50.08,24.15431718061674,2.507869004393788,8.87,32.75,24.843568281938325,7.164850476023085,32.3,33.58,33.49290748898679,0.09897888076489875
2148,59.3367501576741,63.217783164978,61.02901583646077,0.47517148539515225,55.0095664978027,59.1224166234334,57.422726525578994,0.7940605104694727,74.5202665964762,75.6935998280843,74.99877943492979,0.08732572981619205,65.8114831288655,92.1446665445963,82.36213658673257,5.110335442042609,0.0,5.0,2.645390070921986,2.0075826074149505,0.0,64.0,21.843971631205672,28.334625696336733,-3.0,91.0,8.418439716312056,18.336574899678318,1.5,5.5,4.046099290780142,1.2018679252227387,12.94925,13.0745,13.065122340425532,0.015515722625628182,,,,,5.47,6.02,5.838085106382978,0.22933266919079184,0.19,0.2,0.19787234042553192,0.004099910707872019,0.072,0.076,0.07319148936170211,0.0015824432373802873,0.39,0.42,0.4136170212765957,0.012299732123616023,0.1,0.11,0.10191489361702129,0.003941727427562353,4.04,4.26,4.153617021276595,0.07039569498872691,0.003,0.0048,0.003651063829787234,0.0008019209163337791,0.02,0.022,0.021574468085106383,0.0008199821415744042,162.94,171.36,167.25851063829788,2.311198772669777,43.68,49.46,46.272340425531915,1.4569336679751514,0.036,0.04,0.03746808510638298,0.0012023298348943377,21.56,50.08,24.105836298932385,2.2553203988962816,8.87,32.75,24.063950177935943,7.053090435937208,32.3,33.58,33.49252669039146,0.0897119606976778
2149,59.4541667938232,62.8926001230875,61.01256503988276,0.38719858774619714,55.9764334996541,62.7866830190022,59.08050401317043,1.0339272365268617,74.7460834503173,75.1772165934244,75.00097948811037,0.045428131927303224,68.0956666310628,95.6708001454671,82.08903585640837,5.1445932427402985,0.0,5.0,1.9047619047619047,1.760245235669834,0.0,64.0,14.0,21.367585384860007,-15.0,79.0,15.523809523809524,28.9301161781818,0.5,3.5,1.4285714285714286,1.1954666789731128,13.1235,13.23675,13.222555555555555,0.011807570200204991,,,,,5.3,5.79,5.625277777777778,0.16067438250526583,0.17,0.2,0.18773809523809526,0.009192651292836553,0.069,0.076,0.07454761904761906,0.0026841934928180486,0.37,0.4,0.38226190476190475,0.009192651292836628,0.092,0.1,0.09821428571428571,0.0030614090520832827,3.85,4.26,4.149761904761905,0.16454192982477436,0.0038,0.0064,0.004219047619047619,0.0009097711533722384,0.018,0.021,0.02,0.001417027920504761,156.82,173.4,167.07031746031745,4.5956565214298815,42.08,50.3,46.690952380952375,2.6034455957125306,0.037,0.052,0.0428531746031746,0.004443342959377687,18.96,49.86,19.58227091633466,2.7756956645696507,2.96,20.85,8.557131474103587,7.0825899033224715,24.69,27.08,26.98219123505976,0.17010226125148536
2150,59.3367501576741,63.217783164978,61.03974908430377,0.49418129265815763,55.0095664978027,59.1224166234334,57.47702508216737,0.8173678007451535,74.6483161926269,75.4832997639974,74.99963483480657,0.07199305134273393,65.8114831288655,91.9244171142578,82.56097082214562,4.887696261976575,0.0,5.0,2.3443983402489628,1.9710561231644068,0.0,64.0,18.721991701244814,27.91462978469529,-3.0,91.0,4.825726141078838,12.215543462109613,1.5,5.5,4.018672199170124,1.2782898326535967,12.94925,13.0745,13.064674273858921,0.01651556153777464,,,,,5.47,6.02,5.873900414937759,0.22769619388158607,0.19,0.2,0.19892116182572617,0.0031087926881459855,0.072,0.076,0.07299585062240663,0.001603376451199177,0.39,0.42,0.4167634854771784,0.009326378064437982,0.1,0.11,0.10195020746887967,0.003970412704003256,4.04,4.26,4.16655601659751,0.05895059703457722,0.003,0.0048,0.0034672199170124483,0.0007180733404523015,0.02,0.022,0.021784232365145227,0.0006217585376291977,162.94,171.36,167.25253112033195,2.40702111541822,43.68,48.31,46.35232365145228,1.4099682306633468,0.036,0.04,0.03750207468879668,0.0012816801516232544,21.56,50.08,24.140791666666665,2.439374662290829,8.87,32.75,23.908583333333336,7.498049040067186,32.3,33.58,33.49183333333333,0.0964124970921151
