Cykl_1,HMG,HL,Anoda_ANALIZA As,Anoda_ANALIZA As_amin,Anoda_ANALIZA Bi,Anoda_ANALIZA Bi_amin,Anoda_ANALIZA Bi_amax,Anoda_ANALIZA Ag,Anoda_ANALIZA Ag_amin,Czas_h,Temp_naporowe_amax,Temp_naporowe_mean,kwas [m3]_mean,Elektrolit [m3]_amin,NaCl [kg]_amin,NaCl [kg]_amax,NaCl [kg]_mean,NaCl [kg]_std,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Ni_amin,Sklad_Ni_amax,Sklad_Ni_mean,Sklad_Zn_amin,Sklad_Zn_amax,Sklad_Zn_mean,Sklad_H2SO4_amax,Sklad_H2SO4_mean,Sklad_Cu_amin,Sklad_Cu_amax,Sklad_Cu_mean,Sklad_Cl_amin,Sklad_Cl_mean,NaCl_amax,NaCl_mean,NaCl_std
1,1,0,0.13,0.13,0.0052,0.0052,0.0052,0.31,0.31,248.0,62.1231170654296,60.085874853241656,1.4337349397590362,-15.0,0.5,7.0,3.1927710843373496,2.248428651977082,0.073,0.08,0.0765983935742972,4.42,4.59,4.450562248995984,0.025,0.032,0.0266746987951807,179.47,171.75779116465864,47.14,54.43,50.7485140562249,0.035,0.038144578313253,50.06,19.98831325301205,13.946075250239684
1,1,0,0.15,0.13,0.0051,0.0046,0.0056,0.3299999999999999,0.29,251.0,61.9836835225423,60.02609763521747,1.809523809523809,-2.0,0.5,4.5,2.0,1.4085679767124908,0.062,0.067,0.0632222222222222,3.91,4.5,4.102222222222222,0.024,0.032,0.0262222222222222,172.53,165.81444444444443,47.08,51.98,48.59555555555556,0.037,0.0394444444444444,50.05,13.025873015873016,9.717707275534394
0,1,0,0.1275,0.11,0.004775,0.0039,0.0058,0.285,0.27,300.0,61.9836835225423,60.024474504808985,1.780730897009967,-3.0,0.5,5.5,2.0598006644518274,1.4123545211688966,0.062,0.067,0.0638538205980066,3.91,4.5,4.1603322259136215,0.024,0.032,0.0264983388704318,172.53,166.0041196013289,47.08,51.98,48.889102990033216,0.036,0.0392358803986711,50.05,13.12654485049834,9.373848410452796
1,1,0,0.138,0.11,0.005545,0.0052,0.0059,0.3005,0.24,250.0,61.9836835225423,60.024171233990174,1.745019920318725,-2.0,0.5,4.5,1.9322709163346612,1.4083303668922136,0.062,0.067,0.0633864541832669,3.91,4.5,4.099362549800797,0.024,0.032,0.0260717131474103,172.53,166.0173705179283,47.08,50.86,48.555139442231074,0.037,0.0394741035856573,50.05,12.773705179282867,9.765444435187428
0,1,0,0.1425,0.07,0.005075,0.0032,0.0065,0.2675,0.22,298.0,62.2349501927693,60.02639057142177,2.48,-44.0,0.5,5.5,2.87,2.251666049839541,0.068,0.076,0.0727766666666666,4.38,4.92,4.7536,0.028,0.032,0.0285733333333333,177.92,168.34146666666666,48.26,53.82,51.42613333333333,0.036,0.0382866666666666,50.02,17.537666666666667,13.84246700791105
0,1,0,0.165,0.16,0.0059999999999999,0.0055,0.0065,0.285,0.28,280.0,62.2349501927693,60.02667113271019,2.398576512455516,-44.0,0.5,5.5,2.891459074733096,2.2966897776857644,0.068,0.076,0.0730462633451957,4.38,4.92,4.766049822064057,0.028,0.032,0.0285551601423487,177.92,168.4938078291815,48.26,53.82,51.58683274021352,0.036,0.0382775800711743,50.02,17.812135231316727,14.084869607244356
0,1,0,0.15,0.11,0.0055499999999999,0.0044,0.0065,0.2724999999999999,0.21,290.0,62.2349501927693,60.020154064907054,2.4383561643835616,-44.0,0.5,5.5,2.934931506849315,2.2473838923409883,0.068,0.076,0.0729075342465753,4.38,4.92,4.763835616438356,0.028,0.032,0.0284794520547945,177.92,168.63246575342467,48.26,53.82,51.43068493150685,0.036,0.0382397260273972,50.02,17.936027397260272,13.817027618320534
1,1,0,0.1549999999999999,0.13,0.0051,0.0046,0.0056,0.295,0.29,251.0,61.2297627077264,60.006833928904136,1.9047619047619049,-15.0,0.5,8.0,3.071428571428572,2.396639650926183,0.056,0.07,0.0668888888888889,4.21,4.44,4.372222222222223,0.025,0.031,0.0263809523809523,173.05,168.3647619047619,46.12,52.38,49.32904761904762,0.034,0.0376031746031746,50.03,19.40630952380953,14.852392253399222
0,1,0,0.13,0.13,0.0056,0.0056,0.0056,0.25,0.25,297.0,61.5232497533162,59.942412592972055,1.278523489932886,-33.0,0.5,8.0,3.546979865771812,2.4872349405363576,0.056,0.078,0.0700738255033557,3.81,4.25,4.198590604026846,0.024,0.03,0.0259530201342281,172.26,168.55,46.82,52.62,50.72020134228188,0.034,0.0372214765100671,50.03,21.323456375838926,14.724246539683795
1,1,0,0.14,0.14,0.0064,0.0064,0.0064,0.23,0.23,241.0,61.6514996210734,60.00896609754247,1.7851239669421488,-3.0,0.5,7.0,3.2768595041322315,2.1576366481616427,0.053,0.067,0.0593057851239669,4.07,4.25,4.094669421487604,0.022,0.029,0.0231280991735537,184.63,169.25388429752067,44.69,50.62,47.46636363636364,0.035,0.0373223140495867,50.05,20.115330578512395,13.0966225451234
0,1,0,0.13,0.13,0.0067,0.0067,0.0067,0.24,0.24,288.0,63.0770667394002,59.943692487796255,1.9791666666666667,-3.0,0.5,5.5,2.423611111111111,1.6147398625934268,0.062,0.067,0.0643541666666666,3.91,4.5,4.141666666666667,0.024,0.032,0.0259166666666666,172.53,167.55833333333334,47.08,51.52,48.85604166666666,0.036,0.039,50.05,15.239965277777776,10.398647978931248
0,1,0,0.1335,0.11,0.004725,0.0036,0.0067,0.2915,0.23,247.0,62.1041835149129,60.07124708982376,2.3225806451612905,-4.0,0.5,6.5,3.3548387096774195,1.903304385855332,0.052,0.069,0.0663548387096774,4.13,4.39,4.311290322580645,0.025,0.031,0.0253870967741935,174.11,168.49483870967742,42.45,49.25,44.56193548387097,0.035,0.0375806451612903,49.98,20.507862903225806,11.74938261231636
0,1,0,0.125,0.11,0.0061,0.0052,0.0067,0.2774999999999999,0.23,284.0,62.2349501927693,59.97012750640919,2.421052631578948,-38.0,0.5,5.5,3.057894736842105,2.23038771407077,0.068,0.076,0.0730912280701754,4.38,4.92,4.788421052631579,0.028,0.032,0.0281403508771929,177.92,169.60757894736844,47.72,53.82,51.27122807017544,0.036,0.0386526315789473,50.02,18.750701754385965,13.651648724095145
1,1,0,0.15,0.13,0.005725,0.0046,0.0068,0.2825,0.24,233.0,61.7973665237426,59.94881491145508,1.5493562231759657,-15.0,0.5,7.0,3.3948497854077253,2.186038989681402,0.073,0.08,0.0754034334763948,4.42,4.59,4.476008583690987,0.025,0.032,0.0254849785407725,176.06,170.65201716738196,47.45,54.43,51.32180257510729,0.035,0.0378755364806866,50.06,21.25768240343348,13.533909129654011
1,1,0,0.1525,0.15,0.0064,0.0052,0.0068,0.2625,0.24,228.0,61.6514996210734,60.02652163643073,1.4497816593886463,-3.0,0.5,7.0,3.4737991266375547,2.064574628844743,0.058,0.067,0.0603973799126637,4.07,4.1,4.0779912663755455,0.022,0.024,0.022532751091703,184.63,169.8440174672489,44.69,48.93,47.03489082969432,0.035,0.0371703056768559,50.05,21.18227074235808,12.647228289929975
1,1,0,0.17,0.17,0.0054,0.0054,0.0054,0.3,0.3,240.0,61.5232497533162,59.98083708305005,1.2821576763485478,-33.0,0.5,8.0,3.879668049792531,2.4853825773945952,0.068,0.078,0.0710290456431535,4.24,4.25,4.243029045643154,0.024,0.028,0.0252116182572614,172.26,169.41352697095434,48.35,52.62,50.909543568464734,0.034,0.0371991701244813,50.03,23.436639004149377,14.654200901902012
0,1,0,0.155,0.13,0.0062749999999999,0.0056,0.0065,0.2774999999999999,0.25,289.0,61.9224501927693,59.85516635072824,2.4482758620689653,-28.0,0.5,8.0,4.520689655172414,2.0042134355023977,0.063,0.064,0.0634482758620689,4.34,4.49,4.422758620689655,0.025,0.029,0.0267931034482758,175.42,170.0053793103448,42.85,53.29,49.89772413793104,0.032,0.0366413793103448,50.03,27.11075862068965,11.77707802880459
0,1,0,0.165,0.16,0.0065,0.0065,0.0065,0.285,0.28,298.0,61.3033000946044,59.9518712431227,2.0134228187919465,-4.0,0.5,8.5,3.1124161073825505,2.697413688594404,0.075,0.076,0.0755335570469798,4.68,4.88,4.773288590604026,0.028,0.03,0.0289328859060402,175.16,167.86060402684564,45.19,50.3,48.19848993288591,0.026,0.039986577181208,50.64,18.906476510067115,16.138737157478193
1,1,0,0.152,0.13,0.00502,0.004,0.0054,0.3015,0.28,235.0,62.5740000406901,58.85681324272238,2.0,-2.0,0.5,6.5,2.940677966101695,2.0753564077664164,0.065,0.065,0.065,3.97,4.2,4.118135593220339,0.024,0.026,0.0247118644067796,170.42,167.60711864406778,43.68,49.14,45.85423728813559,0.035,0.0387457627118644,38.74,17.66237288135593,12.144816400806723
1,1,0,0.165,0.15,0.005025,0.0046,0.0052,0.3,0.22,252.0,61.5232497533162,59.97293785897063,1.4426877470355732,-33.0,0.5,8.0,3.7490118577075098,2.2487317880576034,0.068,0.078,0.07199209486166,4.24,4.25,4.24399209486166,0.024,0.028,0.025596837944664,172.26,168.8484584980237,48.35,52.62,50.95177865612648,0.034,0.0375177865612648,47.63,22.660711462450596,13.340133395720676
1,1,0,0.135,0.08,0.0048,0.0042,0.0052,0.345,0.31,230.0,62.1041835149129,60.14808476488383,2.441558441558441,-4.0,0.5,6.5,3.664502164502165,1.843612849282292,0.063,0.069,0.0668961038961039,4.13,4.39,4.298831168831168,0.025,0.025,0.025,174.11,168.91181818181818,42.45,49.25,44.118701298701296,0.035,0.0375584415584415,38.76,21.98952380952381,10.818230717599487
0,1,0,0.117,0.09,0.004765,0.004,0.0054,0.2745,0.25,285.0,61.3033000946044,60.00755045949468,2.111888111888112,-4.0,0.5,8.5,2.6538461538461537,2.3865344243702946,0.075,0.076,0.0754790209790209,4.68,4.88,4.784195804195804,0.028,0.03,0.029041958041958,175.16,167.51692307692306,45.19,50.3,48.16003496503497,0.03,0.0409300699300699,50.64,16.116083916083916,14.398396501119816
0,1,0,0.164,0.14,0.0049099999999999,0.0042,0.0052,0.299,0.26,296.0,62.5740000406901,59.26108239385467,1.7946127946127943,-2.0,0.5,6.5,2.378787878787879,1.9535452557693829,0.065,0.065,0.065,3.97,4.2,4.075319865319866,0.024,0.026,0.025084175084175,170.42,166.82319865319866,43.68,47.72,45.41026936026936,0.035,0.0388518518518518,38.74,14.13919191919192,11.439431509638853
0,1,0,0.143,0.08,0.005425,0.0047,0.0058,0.3075,0.23,288.0,62.6819163004557,60.11558469825618,2.2006920415224918,-4.0,0.5,6.5,3.05363321799308,1.892436228487696,0.063,0.069,0.065719723183391,4.13,4.39,4.247854671280276,0.025,0.025,0.025,174.11,169.5695847750865,41.66,46.18,44.05342560553633,0.035,0.0383840830449827,38.75,18.471245674740484,11.246660175784326
1,1,0,0.16,0.16,0.0057,0.0057,0.0057,0.33,0.33,224.0,61.5232497533162,60.02218538595364,1.1866666666666668,-33.0,0.5,6.5,3.38,2.030745816548337,0.068,0.078,0.0723111111111111,4.24,4.25,4.244311111111111,0.024,0.028,0.0257244444444444,172.26,168.81075555555557,48.35,52.56,50.93866666666667,0.035,0.0377066666666666,38.76,20.36617777777778,12.040318078545088
0,1,0,0.133,0.11,0.00545,0.0052,0.0067,0.2985,0.24,275.0,61.2297627077264,60.00700465518735,1.5326086956521738,-17.0,1.0,8.5,3.943840579710145,2.809645418576713,0.068,0.07,0.0690797101449275,4.21,4.44,4.315833333333334,0.025,0.028,0.0266195652173913,173.05,168.64376811594204,46.12,53.46,49.98007246376812,0.033,0.0366847826086956,50.64,23.428152173913045,16.548861290967054
1,1,0,0.15,0.14,0.0058,0.0057,0.0059,0.315,0.3,229.0,61.2297627077264,60.0055155045123,1.4130434782608696,-17.0,1.0,8.5,4.3826086956521735,2.849829869113855,0.068,0.07,0.0689130434782608,4.21,4.44,4.335,0.025,0.028,0.0263695652173913,173.05,169.48321739130435,46.12,52.99,49.38030434782608,0.033,0.036595652173913,50.64,26.178695652173914,16.751456093745393
1,1,0,0.151,0.14,0.00565,0.0054,0.0059,0.278,0.26,240.0,63.0770667394002,59.82977802797432,1.6514522821576765,-3.0,0.5,5.5,2.612033195020747,1.6507259813670372,0.063,0.067,0.0650082987551867,3.91,4.46,4.186141078838174,0.024,0.028,0.0260082987551867,172.53,168.4558091286307,47.08,51.52,48.5850622406639,0.035,0.0388838174273858,32.74,15.542572614107884,9.641379656844428
1,1,0,0.1375,0.09,0.00572,0.005,0.0068,0.289,0.26,227.0,61.4607166926066,60.0293137217007,1.2456140350877194,-3.0,0.5,7.0,3.201754385964912,2.127768265020477,0.058,0.067,0.0622631578947368,4.07,4.1,4.08421052631579,0.022,0.024,0.0229473684210526,184.63,171.1357894736842,44.69,48.93,46.93157894736842,0.035,0.0377368421052631,41.74,19.105394736842104,12.396384875973965
0,1,0,0.1275,0.12,0.004525,0.0043,0.0046,0.325,0.22,303.0,61.7649499893188,59.996202575143045,1.822368421052632,-17.0,0.5,8.5,3.9407894736842106,2.924198691699264,0.068,0.08,0.0699736842105263,4.0,4.44,4.281052631578947,0.025,0.028,0.0266578947368421,173.05,167.7694736842105,46.12,53.46,50.08407894736842,0.033,0.0369802631578947,50.64,23.79779605263158,17.20748442420022
0,1,0,0.155,0.14,0.0042,0.0037,0.0047,0.24,0.23,262.0,61.3033000946044,60.04315233712227,2.296577946768061,-4.0,0.5,5.5,2.157794676806084,1.7639320243958128,0.075,0.076,0.0754258555133079,4.68,4.88,4.794828897338403,0.028,0.03,0.029148288973384,175.16,167.45562737642587,45.19,50.3,48.05087452471483,0.036,0.0417490494296578,32.73,13.063079847908746,10.551856572165583
0,1,0,0.1425,0.08,0.005385,0.0033,0.0067,0.282,0.23,278.0,61.4607166926066,60.01430385772207,1.2043010752688172,-32.0,0.5,7.0,2.876344086021505,2.0927107742772413,0.058,0.092,0.0639068100358423,4.07,4.36,4.092222222222222,0.022,0.024,0.0232329749103942,184.63,171.33641577060934,44.69,49.55,47.2652329749104,0.035,0.0376630824372759,41.74,17.11100358422939,12.29165481641452
1,1,0,0.13,0.1,0.005425,0.0047,0.0068,0.295,0.26,228.0,61.2297627077264,59.99787808204327,1.2139737991266375,-17.0,1.0,8.5,4.067685589519651,2.952994965985133,0.068,0.07,0.0690917030567685,4.21,4.44,4.314454148471616,0.025,0.028,0.0266375545851528,173.05,169.13816593886463,46.12,52.99,49.43956331877729,0.033,0.0368384279475982,50.64,24.349301310043668,17.40067064751745
1,1,0,0.165,0.16,0.00545,0.0054,0.0055,0.28,0.26,232.0,61.7973665237426,59.96469920446442,2.4721030042918457,-2.0,0.5,7.0,2.9721030042918457,2.2495868102677425,0.073,0.076,0.0743390557939914,4.44,4.59,4.5230472103004296,0.025,0.026,0.0255536480686695,174.11,169.5499141630901,49.26,54.43,51.17223175965665,0.035,0.0383862660944206,41.75,18.06579399141631,13.36595018974031
0,1,0,0.12,0.08,0.004025,0.0037,0.0043,0.2975,0.25,277.0,63.0770667394002,59.85653044918813,1.856115107913669,-4.0,0.5,6.0,2.787769784172662,1.8876172756415197,0.063,0.068,0.0655431654676259,3.91,4.46,4.245143884892086,0.024,0.028,0.0264172661870503,172.53,167.8470143884892,44.69,51.52,48.25679856115108,0.035,0.0384244604316546,35.75,16.50838129496403,11.072401500472392
1,0,1,0.07165,0.038,0.00058,0.0004,0.0007,,,251.0,61.9224501927693,59.86588172227977,2.238095238095238,-2.0,0.5,8.0,4.198412698412699,2.320083256061565,0.063,0.064,0.0636190476190476,4.34,4.49,4.397142857142857,0.025,0.029,0.0274761904761904,175.42,169.58380952380952,42.85,51.82,48.52952380952381,0.032,0.0364285714285714,47.64,24.89686507936508,13.56324245562287
1,1,0,0.14,0.1,0.00545,0.0047,0.0059,0.2975,0.29,228.0,62.5740000406901,59.209297368506,1.943231441048035,-2.0,0.5,6.5,2.408296943231441,2.213469765473668,0.065,0.065,0.065,3.97,4.2,4.066419213973799,0.024,0.026,0.0251615720524017,170.42,167.14812227074236,43.68,47.72,45.2450655021834,0.035,0.0392489082969432,38.74,14.334978165938864,12.953554671129556
0,1,0,0.1574999999999999,0.15,0.0043,0.0033,0.0048,0.3075,0.29,297.0,61.9224501927693,59.887951402747206,2.0936454849498327,-2.0,0.5,8.0,4.214046822742475,2.39602649489592,0.052,0.064,0.0620535117056856,4.34,4.5,4.407090301003344,0.025,0.029,0.0272474916387959,175.42,168.68334448160536,42.85,51.82,47.76478260869565,0.032,0.0361605351170568,47.64,25.05207357859532,14.032757591390544
0,1,0,0.13,0.11,0.00485,0.0043,0.0059,0.3175,0.24,279.0,62.3458998362223,59.914040109175815,2.540925266903914,-5.0,0.5,4.5,2.170818505338078,1.6358710127982197,0.066,0.076,0.0743345195729537,4.24,4.88,4.752597864768683,0.025,0.03,0.0288754448398576,179.96,167.17622775800712,45.19,50.11,47.71338078291814,0.036,0.0415658362989323,26.84,13.20103202846975,9.704255362746752
1,1,0,0.16,0.16,0.0062,0.0056,0.0068,0.295,0.29,229.0,61.2801502227783,60.01164049316539,2.1471861471861478,-4.0,0.5,4.5,1.811688311688312,1.5408332606776818,0.075,0.076,0.0753549783549783,4.68,4.88,4.8090043290043285,0.028,0.03,0.0292900432900432,175.16,167.7617748917749,45.19,50.11,47.76874458874459,0.036,0.0424242424242424,26.84,10.907229437229438,9.10705045241223
1,1,0,0.1475,0.13,0.005375,0.0048,0.0068,0.2875,0.27,224.0,61.6106166203816,59.12463230911317,1.9066666666666667,-2.0,0.5,6.5,2.46,2.198457251281972,0.065,0.065,0.065,3.97,4.2,4.051777777777779,0.024,0.026,0.0252888888888888,170.42,167.11044444444445,43.68,47.72,45.05693333333333,0.035,0.03916,38.74,14.528044444444443,12.91163960270572
0,1,0,0.115,0.08,0.0043749999999999,0.0042,0.0048,0.335,0.29,272.0,61.5232497533162,60.009178803326776,1.635036496350365,-33.0,0.5,5.5,2.8503649635036497,1.9689577796663404,0.068,0.085,0.0757445255474452,4.24,4.4,4.261313868613139,0.024,0.028,0.0264525547445255,172.26,167.36583941605838,48.35,52.56,51.04978102189781,0.034,0.0381021897810218,32.75,16.994379562043797,11.685217226406136
1,1,0,0.16,0.16,0.0052,0.0052,0.0052,0.3,0.3,244.0,62.6819163004557,60.14141624483714,1.6557377049180328,-2.0,0.5,5.5,2.69672131147541,1.927233221250422,0.063,0.072,0.0649180327868852,4.02,4.39,4.204918032786885,0.025,0.026,0.0250163934426229,174.11,170.1327868852459,41.66,46.18,43.92049180327869,0.036,0.0386885245901639,32.76,16.222581967213113,11.364495479498505
1,1,0,0.1085,0.1,0.00515,0.0047,0.0063,0.2965,0.26,224.0,63.0770667394002,59.80675964407668,1.7955555555555556,-3.0,0.5,6.0,3.1933333333333334,1.847826909024296,0.063,0.067,0.06572,3.91,4.46,4.284,0.024,0.028,0.02672,172.0,168.8848,44.69,51.52,48.69426666666666,0.035,0.0381066666666666,35.75,18.9824,10.733079770370797
0,1,0,0.1425,0.08,0.00455,0.0042,0.0048,0.35,0.29,295.0,61.7973665237426,59.97462795324258,2.091216216216216,-26.0,0.5,7.0,2.550675675675676,2.314464366678965,0.073,0.082,0.0755337837837837,4.44,4.59,4.5375,0.025,0.026,0.0257736486486486,174.11,169.23844594594595,48.73,54.43,50.56739864864865,0.035,0.0387263513513513,41.75,15.7625,13.74588894474838
0,1,0,0.1325,0.12,0.0046,0.004,0.0051,0.2975,0.28,298.0,61.4607166926066,60.02077163432976,1.0267558528428091,-32.0,0.5,7.0,2.5183946488294318,1.990454426405043,0.058,0.092,0.0707892976588628,4.07,4.36,4.152809364548495,0.022,0.024,0.0235785953177257,184.63,171.3942474916388,44.69,51.5,47.87782608695652,0.035,0.0383043478260869,41.74,15.470602006688964,11.692123903779764
0,1,0,0.1435,0.14,0.0067,0.0067,0.0067,0.2755,0.23,267.0,61.4607166926066,60.03315279005631,1.1263940520446096,-32.0,0.5,7.0,2.646840148698885,1.9219371972111516,0.058,0.092,0.0689293680297397,4.07,4.36,4.134014869888476,0.022,0.024,0.0235613382899628,184.63,171.78973977695168,44.69,50.55,47.533271375464686,0.035,0.0381895910780669,41.74,16.03085501858736,11.32789110132724
1,1,0,0.145,0.13,0.00465,0.0042,0.0051,0.285,0.27,250.0,61.7025164922078,59.97687312061392,2.1673306772908365,-26.0,0.5,7.0,2.691235059760956,2.321052103793859,0.073,0.082,0.0745896414342629,4.44,4.59,4.546374501992032,0.025,0.026,0.0257689243027888,174.11,169.3437450199203,48.73,54.43,50.45780876494024,0.035,0.0388764940239043,41.75,16.160796812749005,13.925466518668236
1,1,0,0.15,0.15,0.0044,0.0044,0.0044,0.28,0.28,225.0,61.7649499893188,59.992829022188864,1.415929203539823,-17.0,1.0,8.5,4.20575221238938,3.0628109979950646,0.068,0.08,0.0695398230088495,4.0,4.44,4.267079646017699,0.025,0.028,0.0272300884955752,173.05,168.38057522123896,46.12,53.46,50.41004424778761,0.033,0.0366681415929203,50.64,24.959646017699114,18.080745531787414
0,1,0,0.16,0.14,0.00485,0.0046,0.0051,0.29,0.28,300.0,61.5232497533162,60.01627848712335,2.046511627906977,-33.0,0.5,5.5,2.5348837209302326,1.956087694804976,0.068,0.085,0.0779302325581395,4.24,4.4,4.286511627906977,0.024,0.028,0.0262325581395348,172.26,167.4482392026578,48.55,52.56,50.97073089700997,0.034,0.0387242524916943,32.75,15.636910299003322,11.496407297728284
1,1,0,0.16,0.16,0.00485,0.0042,0.0068,0.3,0.3,253.0,61.7649499893188,60.02467949964078,1.66798418972332,-17.0,0.5,8.5,3.727272727272727,3.139091604890832,0.068,0.08,0.0710830039525691,4.0,4.44,4.222924901185771,0.025,0.028,0.02699209486166,173.05,167.06822134387352,46.12,53.46,50.40090909090909,0.033,0.0376442687747035,50.64,22.51304347826087,18.554023368552727
1,1,0,0.15,0.15,0.0048,0.0048,0.0048,0.25,0.25,242.0,62.3211501439412,59.38144844361138,1.8442622950819672,-3.0,0.5,7.0,2.7274590163934427,2.3347667771456804,0.065,0.077,0.0664262295081967,3.97,4.2,4.029754098360656,0.024,0.026,0.0254959016393442,170.42,166.41266393442623,41.55,47.24,44.818319672131146,0.035,0.038639344262295,41.72,16.13733606557377,13.625475378642848
0,1,0,0.1435,0.11,0.00454,0.004,0.0063,0.302,0.26,287.0,61.4607166926066,60.02356231946796,0.9686411149825784,-32.0,0.5,5.5,2.153310104529617,1.665942639775876,0.058,0.092,0.072390243902439,4.07,4.36,4.165365853658536,0.022,0.024,0.0237073170731707,184.63,171.48181184668988,44.69,52.12,47.93400696864112,0.035,0.0384668989547038,32.74,13.256271777003484,9.76074539863979
0,1,0,0.1425,0.09,0.0055249999999999,0.005,0.0057,0.2775,0.27,293.0,61.5232497533162,60.01862081280445,2.224489795918368,-33.0,0.5,5.5,2.2755102040816326,1.8741857603771936,0.068,0.085,0.0790340136054421,4.24,4.4,4.29578231292517,0.024,0.028,0.0262857142857142,172.26,167.4795918367347,48.55,52.56,50.85979591836735,0.034,0.0389659863945578,32.75,14.090034013605443,11.124638875092897
1,1,0,0.14,0.14,0.0048,0.0048,0.0048,0.29,0.29,250.0,61.1321001052856,60.02868966014164,0.8849206349206349,-32.0,0.5,5.5,2.25,1.6786092706956377,0.058,0.092,0.0711507936507936,4.07,4.36,4.150992063492064,0.022,0.024,0.0237539682539682,184.63,172.4117857142857,44.69,51.5,47.55694444444445,0.035,0.0384206349206349,32.74,13.63186507936508,9.837292614825076
1,1,0,0.15,0.15,0.0046,0.0046,0.0046,0.26,0.26,224.0,61.7649499893188,60.024860640320426,1.5555555555555556,-17.0,0.5,8.5,3.364444444444445,3.022324344679843,0.068,0.08,0.0712533333333333,4.0,4.44,4.203733333333333,0.025,0.028,0.02724,172.0,166.5512,47.88,53.46,50.87266666666667,0.033,0.03792,50.64,20.4412,17.941395641683748
1,0,1,0.05875,0.049,0.000475,0.0004,0.0005,,,248.0,61.9224501927693,59.89459206143125,2.1887550200803214,-2.0,0.5,8.0,4.228915662650603,2.4486268429970344,0.052,0.064,0.061156626506024,4.34,4.5,4.3910843373493975,0.025,0.029,0.0276987951807228,175.42,169.0498795180723,42.85,51.82,47.00530120481928,0.032,0.0358795180722891,47.64,25.0918875502008,14.434620654486114
