Cykl_1,HMG,HL,Kondensat [m3]_amax,Kondensat [m3]_std,NaCl [kg]_mean,Sklad_Sb_amin,Sklad_Sb_amax,Sklad_Sb_mean,Sklad_Fe_amax,Sklad_Fe_mean,Sklad_H2SO4_mean,Sklad_Cu_amax,Sklad_Cu_mean,Sklad_Cl_amin,Tiomocznik_mean,NaCl_amin,NaCl_amax,NaCl_mean,NaCl_std
1,1,0,50.0,17.08971383726044,3.839622641509434,0.16,0.18,0.1727169811320754,0.076,0.0756377358490566,170.75924528301886,49.77,46.78279245283019,0.034,21.78354716981132,2.95,50.01,23.293320754716984,16.52649464630821
0,1,0,60.0,18.599265081922294,2.6549520766773163,0.2,0.21,0.2082747603833865,0.098,0.0955654952076677,170.17833865814697,47.89,44.79610223642173,0.035,21.74031948881789,2.95,50.0,16.09661341853035,13.505230232117908
0,1,0,30.0,9.487793930704514,3.580204778156997,0.15,0.18,0.1697952218430034,0.09,0.0859931740614334,167.9710580204778,46.08,43.73423208191126,0.033,21.75873720136519,2.94,50.0,21.927815699658705,14.532081986292535
0,1,0,64.0,21.53033829455744,2.505281690140845,0.17,0.2,0.190669014084507,0.098,0.0941478873239436,166.79718309859155,49.3,46.0075352112676,0.034,21.764225352112675,2.94,50.0,15.477676056338028,12.082644017473728
1,1,0,60.0,19.673293483466143,2.608433734939759,0.15,0.19,0.1695983935742972,0.088,0.0879919678714859,165.94642570281124,49.88,43.7306827309237,0.034,21.76590361445783,2.94,50.03,15.999317269076306,13.995530159710055
1,1,0,60.0,19.242523192013586,2.592,0.15,0.19,0.1692,0.088,0.0879679999999999,165.96016,49.88,43.72384,0.034,21.7634,2.94,50.03,15.89916,13.864735064473178
1,1,0,50.0,18.08030390210494,3.89344262295082,0.16,0.18,0.1739344262295082,0.076,0.0757049180327868,170.59639344262294,49.77,47.05672131147541,0.034,21.762622950819672,2.98,50.01,23.81877049180328,16.976122014367643
1,1,0,50.0,15.59006629954088,3.4,0.17,0.2,0.1928,0.096,0.092,169.41639999999998,45.98,44.5144,0.034,21.74573333333333,2.93,49.61,20.573166666666665,13.449811289306211
1,1,0,60.0,18.48413996001945,2.509293680297398,0.21,0.23,0.2184014869888476,0.11,0.103992565055762,169.83412639405202,52.75,47.87594795539033,0.035,19.15230483271376,2.98,50.0,15.330706319702603,13.039740830137744
0,1,0,30.0,9.514335171974134,3.38659793814433,0.15,0.18,0.1712371134020618,0.09,0.0861649484536082,167.87412371134022,46.08,43.84865979381443,0.033,21.76525773195876,2.94,50.0,20.848969072164948,14.117368623952462
0,1,0,50.0,18.06381144882992,3.0612903225806454,0.16,0.2,0.1843225806451613,0.096,0.0901548387096774,169.3158064516129,50.78,47.508,0.034,21.75519354838709,2.96,49.96,18.56948387096774,14.603845208655828
0,1,0,60.0,19.255659923075136,2.4041811846689893,0.19,0.22,0.2096515679442508,0.11,0.1031672473867595,168.81825783972124,50.76,48.07275261324042,0.034,19.162473867595818,2.96,50.03,14.704041811846691,13.068467482757724
1,1,0,63.0,25.70691184780612,3.132530120481928,0.19,0.22,0.1930120481927711,0.096,0.0926265060240963,171.09437751004015,50.6,46.53281124497992,0.036,27.09566265060241,2.95,49.97,19.09566265060241,10.879725505695667
0,1,0,64.0,19.410309963788976,2.117940199335548,0.16,0.18,0.1706976744186046,0.085,0.0825581395348837,168.8813289036545,50.2,47.12126245847176,0.036,13.8587707641196,2.95,49.98,13.015182724252492,10.508024190263706
1,1,0,63.0,25.148365692008834,3.2357142857142858,0.19,0.22,0.1961071428571428,0.096,0.0930107142857142,170.87164285714286,50.6,46.428714285714285,0.036,27.096285714285717,2.95,49.97,19.61703571428572,10.49588160223042
1,1,0,60.0,18.58723127505388,2.132530120481928,0.2,0.21,0.2086746987951807,0.098,0.095867469879518,170.47084337349398,47.89,44.74987951807229,0.035,21.7559437751004,2.95,50.0,12.826867469879518,11.015615447902793
1,1,0,63.0,25.48013859552228,3.0873015873015874,0.19,0.22,0.1942857142857142,0.096,0.0927619047619047,170.91809523809525,49.72,46.374761904761904,0.036,27.09547619047619,2.95,49.97,18.72670634920635,10.638047398618712
0,1,0,63.0,23.777361988744943,3.276666666666667,0.19,0.22,0.1989,0.096,0.09333,170.4493,49.72,46.2048,0.036,27.0979,2.95,49.97,19.709266666666664,10.149195536050406
0,1,0,60.0,18.98626886240724,2.473421926910299,0.19,0.22,0.2098671096345515,0.11,0.1031661129568106,168.13893687707642,50.76,47.9212292358804,0.034,19.13953488372093,2.96,50.03,14.979435215946843,12.855311094898576
0,1,0,63.0,25.01991009466797,3.310126582278481,0.19,0.22,0.2007278481012658,0.096,0.0935411392405063,170.8590506329114,49.72,46.328924050632914,0.036,27.0978164556962,2.95,49.97,19.8271835443038,10.39798618984945
1,1,0,50.0,17.93804599101875,3.11,0.21,0.23,0.22064,0.11,0.104752,169.96007999999998,52.75,47.86464,0.035,19.13864,2.98,50.0,18.6532,14.18517162873069
0,1,0,64.0,19.90888048610504,2.240072202166065,0.16,0.18,0.1716967509025271,0.085,0.0831480144404332,169.28155234657038,50.2,46.895956678700365,0.036,13.35595667870036,2.95,49.98,13.742382671480144,10.641184932425308
1,1,0,30.0,9.18564344508142,3.446938775510204,0.15,0.18,0.1748979591836734,0.09,0.0872897959183673,168.5758775510204,46.08,44.044,0.033,21.728244897959183,2.94,50.0,20.96391836734694,14.146641992552151
1,1,0,50.0,17.34752889875905,3.3532608695652173,0.17,0.2,0.1975,0.096,0.0927028985507246,170.05898550724638,45.98,44.56264492753623,0.034,21.72590579710145,2.93,49.61,20.07394927536232,13.234568673850768
0,1,0,50.0,18.711827956923745,3.515957446808511,0.16,0.2,0.1871985815602837,0.096,0.0924964539007092,169.52017730496453,50.78,47.66872340425532,0.034,21.717517730496454,2.97,49.96,21.283510638297876,14.37652923934137
0,1,0,50.0,16.380342097232262,3.0865384615384617,0.17,0.2,0.1986538461538461,0.096,0.0922179487179487,169.71403846153845,45.98,44.487884615384615,0.034,21.713397435897438,2.93,49.61,18.634903846153847,13.359005681118353
0,1,0,50.0,15.015403508914217,2.256097560975609,0.17,0.2,0.1879094076655052,0.098,0.0946132404181184,167.73052264808362,47.9,45.70554006968641,0.036,21.70881533101045,2.94,50.0,13.75452961672474,9.036239879456769
1,1,0,50.0,17.891088963899655,3.523809523809524,0.21,0.23,0.2226984126984127,0.11,0.1046666666666666,169.9615873015873,52.75,47.67682539682539,0.035,19.10869047619048,2.98,50.0,21.261626984126984,13.711572718913098
0,1,0,50.0,17.09181521760163,3.377224199288256,0.16,0.18,0.175729537366548,0.076,0.0759750889679715,170.51238434163702,49.98,47.5029537366548,0.034,21.71918149466192,2.97,50.01,20.58359430604982,16.268103966894305
1,1,0,64.0,14.293284197511404,2.286259541984733,0.17,0.18,0.173587786259542,0.085,0.0839236641221374,169.69099236641222,50.2,46.454198473282446,0.036,12.596564885496184,2.95,49.98,14.12354961832061,10.719583789679769
0,1,0,50.0,14.71225936647477,2.1157556270096465,0.17,0.2,0.1857234726688103,0.098,0.094192926045016,167.83897106109325,48.29,45.83913183279743,0.036,21.69877813504823,2.94,50.0,12.921800643086817,9.1459734471303
0,1,0,60.0,22.679385244097062,2.725,0.2,0.22,0.2108666666666666,0.11,0.1036066666666666,166.75073333333333,51.98,48.13106666666667,0.034,18.744766666666667,2.94,50.03,16.7087,12.17154068522855
0,1,0,30.0,12.27314948460579,2.1120996441281137,0.17,0.18,0.1743416370106761,0.085,0.0836975088967971,169.24925266903915,53.03,47.02316725978648,0.036,11.858362989323842,2.95,49.98,13.109039145907472,10.73431264692964
0,1,0,40.0,12.617389103075068,3.1671826625387,0.17,0.18,0.174922600619195,0.09,0.085938080495356,166.02656346749225,46.81,44.89167182662539,0.033,21.699287925696595,2.95,50.0,19.281671826625384,13.591532998378252
1,1,0,50.0,18.31089746358745,3.675213675213675,0.22,0.23,0.2234615384615384,0.11,0.1044615384615384,169.50153846153847,52.75,47.31730769230769,0.035,19.099188034188035,2.98,50.0,22.24260683760684,13.761192730431228
1,1,0,60.0,14.918827989203065,2.9266666666666667,0.2,0.21,0.2067555555555555,0.097,0.0937555555555555,169.70008888888887,47.89,44.65151111111111,0.035,21.699066666666667,2.95,50.0,17.7864,13.192740628304422
0,1,0,60.0,23.593900240777263,2.3361204013377925,0.2,0.22,0.2092307692307692,0.11,0.1024615384615384,164.90026755852844,51.98,48.10464882943144,0.034,18.74361204013378,2.94,50.03,14.41705685618729,11.837446953175322
0,1,0,50.0,14.737079899954413,2.01294498381877,0.17,0.2,0.1836893203883495,0.098,0.0933268608414239,167.84265372168284,52.62,46.097799352750805,0.034,21.698932038834958,2.94,50.0,12.409708737864078,9.678673884455671
0,1,0,64.0,22.88771702918414,2.4105263157894736,0.17,0.18,0.1745964912280701,0.076,0.076,169.16908771929826,52.38,48.25424561403509,0.034,21.72326315789474,2.97,50.01,14.9460350877193,13.998839240065118
1,1,0,60.0,21.82162653759576,2.365546218487395,0.2,0.22,0.2108403361344537,0.11,0.1035882352941176,166.57886554621848,51.98,47.50294117647059,0.034,18.651344537815127,2.96,50.03,14.543655462184873,10.714171442700447
1,1,0,50.0,17.458778856403036,3.393280632411068,0.22,0.23,0.2249407114624506,0.11,0.102094861660079,168.82703557312252,52.26,47.60339920948616,0.035,19.09830039525692,2.98,50.0,20.658774703557317,14.41611239233948
1,1,0,60.0,20.56734968380401,3.451111111111111,0.19,0.22,0.204,0.096,0.0938666666666666,172.54413333333332,49.72,46.544,0.036,27.096711111111112,2.97,49.97,20.95915555555556,9.944254294825669
1,1,0,50.0,16.805884663893767,3.404564315352697,0.22,0.23,0.2250207468879668,0.11,0.1019668049792531,169.16829875518673,52.26,47.42896265560166,0.035,19.098132780082985,2.98,50.0,20.748132780082987,14.551724333641562
1,1,0,50.0,17.068394992882613,3.3016194331983804,0.22,0.23,0.2252226720647773,0.11,0.1016437246963562,168.86137651821863,52.26,47.56331983805668,0.035,19.09813765182186,2.98,50.0,20.12421052631579,14.701971249535394
0,1,0,50.0,21.18695006258923,2.733108108108108,0.16,0.2,0.1810810810810811,0.096,0.0914594594594594,169.97216216216216,50.78,48.16222972972973,0.034,21.69658783783784,2.96,50.05,17.000135135135135,14.950406240679138
0,1,0,50.0,18.244447755600984,2.2583892617449663,0.15,0.17,0.155,0.088,0.085979865771812,166.95825503355704,53.29,46.99221476510067,0.035,21.698523489932885,2.97,50.03,14.142382550335572,10.51608359464971
0,1,0,50.0,17.2715822182072,3.0174603174603174,0.17,0.18,0.1733650793650793,0.09,0.0837809523809523,165.6612698412698,49.14,45.43136507936508,0.034,21.6268253968254,1.54,50.02,18.707174603174604,12.191717035951225
1,1,0,60.0,22.209083130421565,1.926,0.2,0.22,0.2084,0.11,0.10188,165.11244,51.98,47.70204,0.038,18.67308,2.94,50.03,11.94764,7.136781391138418
1,1,0,50.0,13.50317345448525,2.156118143459916,0.17,0.2,0.1832911392405063,0.098,0.0935443037974683,168.38164556962025,47.9,45.642784810126585,0.036,21.69881856540084,2.94,50.0,13.277637130801688,10.07599864184587
1,1,0,50.0,14.92575658426212,3.27710843373494,0.22,0.23,0.226144578313253,0.11,0.1001686746987951,168.36265060240964,52.26,48.012891566265054,0.035,19.09855421686747,2.98,50.0,19.83983935742972,14.702069883015035
1,1,0,50.0,15.558157471699127,2.278688524590164,0.2,0.2,0.2,0.096,0.0911475409836065,169.03639344262294,45.98,44.71885245901639,0.036,21.699631147540984,2.93,49.61,13.85545081967213,10.418095892155506
0,1,0,64.0,22.86039305983609,2.1083916083916083,0.17,0.19,0.1751048951048951,0.076,0.0752167832167832,168.06153846153845,52.38,48.58832167832168,0.035,21.740734265734268,2.97,50.03,13.796398601398602,12.49493342800929
0,1,0,60.0,22.310730995836263,3.0543859649122806,0.19,0.22,0.2076842105263157,0.096,0.0920245614035087,172.525649122807,51.37,47.539719298245615,0.036,27.03280701754386,2.96,50.06,19.022701754385967,11.587993121167676
1,1,0,40.0,13.0671721555313,2.7114624505928853,0.2,0.21,0.2031620553359683,0.097,0.0899446640316205,171.4183794466403,49.04,45.659762845849805,0.026,24.25707509881423,2.95,50.0,16.786284584980237,13.694053063849118
0,1,0,60.0,21.776934482264483,1.7811387900355873,0.18,0.22,0.2032028469750889,0.11,0.0972740213523131,164.93658362989325,51.98,48.18843416370107,0.038,18.721067615658363,2.94,50.05,11.800106761565836,8.546951147463798
1,1,0,40.0,12.864246995913504,3.026415094339623,0.2,0.21,0.2027169811320754,0.097,0.0886792452830188,171.50547169811318,49.04,45.87452830188679,0.026,24.13415094339623,2.95,50.04,18.493433962264152,15.473084227513302
1,1,0,50.0,16.759242201547313,2.0435684647302903,0.15,0.17,0.1530705394190871,0.088,0.0865477178423236,166.12954356846473,53.29,46.88070539419087,0.035,21.69771784232365,2.97,50.03,13.035726141078838,9.205914787498786
0,1,0,40.0,12.290609661106917,3.59,0.2,0.21,0.2022333333333333,0.097,0.08685,171.1358,50.3,46.38473333333334,0.026,23.67696666666667,2.95,50.64,21.8222,17.340106790473254
0,1,0,60.0,22.07016580393519,3.1284246575342465,0.19,0.22,0.2072602739726027,0.096,0.0903321917808219,172.1931506849315,52.51,47.983801369863016,0.036,26.89243150684932,2.96,50.06,19.636917808219177,11.457618517064017
0,1,0,64.0,23.38401359477511,2.2015873015873018,0.17,0.19,0.1774920634920635,0.076,0.0737396825396825,167.86961904761904,52.38,48.942476190476185,0.035,21.595682539682542,2.97,50.03,14.400857142857143,12.264349514270588
1,1,0,50.0,18.60361484295243,2.66600790513834,0.17,0.18,0.1722134387351778,0.09,0.0829683794466403,165.06047430830037,49.14,45.498260869565215,0.036,21.6699604743083,1.54,50.02,16.85094861660079,12.262503656348182
1,1,0,40.0,12.425259208346546,3.550541516245487,0.2,0.21,0.2020216606498195,0.097,0.0869169675090252,171.5581227436823,50.3,46.28440433212997,0.026,23.89754512635379,2.95,50.64,21.495884476534293,17.794190807096555
1,1,0,50.0,19.76346722139008,2.403614457831325,0.19,0.2,0.1986746987951807,0.096,0.0874216867469879,167.6290361445783,49.25,45.23228915662651,0.035,21.650763052208838,2.93,49.98,15.160642570281125,11.479309349164936
1,1,0,64.0,22.83178888516969,1.5873015873015872,0.17,0.19,0.1747619047619047,0.076,0.0748571428571428,168.05809523809523,52.38,48.59619047619047,0.037,21.74829365079365,2.97,50.03,10.91373015873016,10.091985201799975
0,1,0,50.0,18.77877736892761,2.7578397212543555,0.19,0.2,0.1973170731707317,0.096,0.0848780487804878,166.99714285714285,49.25,45.0191637630662,0.035,21.458048780487804,2.93,49.98,17.202857142857145,12.33064561078702
0,1,0,50.0,17.39629974955944,2.3376623376623376,0.17,0.18,0.1712662337662337,0.09,0.0807175324675324,165.17055194805195,49.14,45.88922077922078,0.036,21.372759740259745,1.54,50.02,14.592207792207793,10.764476821172252
0,1,0,50.0,18.011542389662782,2.4951612903225806,0.15,0.17,0.1580322580645161,0.088,0.0820838709677419,166.50348387096776,53.29,48.683290322580646,0.035,21.349225806451614,2.96,50.03,15.496548387096777,11.774396638603305
1,1,0,60.0,22.657428657265445,1.7923076923076924,0.18,0.22,0.1978461538461538,0.11,0.0926461538461538,164.78138461538464,51.98,48.670153846153845,0.038,18.689576923076924,2.94,50.05,12.073,8.738016097958697
1,1,0,50.0,20.656569711916024,2.7289156626506026,0.16,0.2,0.1706024096385542,0.096,0.0864578313253012,169.94867469879517,50.62,47.4766265060241,0.036,21.52160642570281,2.96,50.05,16.848313253012048,13.120439744112854
0,1,0,50.0,18.948859179751352,3.018333333333333,0.16,0.2,0.1681333333333333,0.096,0.0836,169.7156,50.62,47.59196666666666,0.035,21.309933333333333,2.96,50.05,18.47243333333333,13.54621048388816
0,1,0,50.0,20.37967150012388,2.833333333333333,0.19,0.2,0.1961805555555555,0.096,0.0821666666666666,167.261875,49.25,44.88618055555556,0.035,21.308541666666667,2.93,49.98,17.51763888888889,11.947981794855131
1,1,0,64.0,14.616198838360477,4.003891050583658,0.2,0.21,0.2003112840466926,0.097,0.0838443579766536,170.9990661478599,50.3,47.05190661478599,0.026,23.92785992217899,2.95,50.64,24.158443579766537,18.11149725241795
1,1,0,64.0,21.92395949640484,1.7266666666666666,0.17,0.19,0.1747111111111111,0.076,0.0742577777777777,167.98035555555558,52.38,48.91875555555555,0.036,21.760088888888887,2.97,50.03,11.144977777777775,9.44922800722576
1,1,0,50.0,18.38608530329616,2.616182572614108,0.15,0.17,0.156058091286307,0.086,0.0823651452282157,165.6096265560166,53.29,48.9002489626556,0.035,21.431784232365143,2.97,50.03,16.41311203319502,11.964922267120231
1,1,0,50.0,15.379020138443249,2.865079365079365,0.17,0.2,0.18,0.09,0.086,168.53285714285713,52.62,47.82333333333333,0.034,21.388214285714284,2.96,50.03,17.453174603174602,16.086410644131384
0,1,0,64.0,22.10815676827781,2.128787878787879,0.17,0.19,0.1777272727272727,0.076,0.0729090909090909,167.84977272727275,52.38,49.095681818181816,0.036,21.503674242424243,2.97,50.03,13.372121212121211,10.89629267055718
0,1,0,50.0,18.05394480531802,2.719178082191781,0.15,0.17,0.158904109589041,0.086,0.0806575342465753,166.01445205479453,53.29,49.14027397260274,0.035,21.250753424657532,2.96,50.03,16.700479452054793,12.42455383157342
0,1,0,64.0,21.45050906194432,2.4473684210526314,0.17,0.19,0.1788421052631578,0.076,0.0724631578947368,168.2730526315789,52.38,48.97094736842105,0.034,21.424315789473685,2.97,50.03,15.156736842105264,11.874395531726416
0,1,0,50.0,17.893659515243314,2.783783783783784,0.15,0.17,0.1592567567567567,0.086,0.0804459459459459,165.96861486486486,53.29,49.19810810810811,0.035,21.24510135135135,2.96,50.03,17.018175675675675,12.380124642025388
1,1,0,50.0,19.970235634164325,3.147859922178988,0.16,0.17,0.1659143968871595,0.09,0.0826459143968871,169.60622568093387,50.62,47.4815953307393,0.035,21.285603112840462,2.96,50.05,19.03035019455253,13.28963192393829
1,1,0,60.0,20.912203344862608,2.77710843373494,0.19,0.22,0.2083132530120481,0.096,0.0870401606425702,172.26522088353414,54.43,48.774096385542165,0.036,26.62855421686747,2.96,50.06,17.351485943775103,11.312387755672129
0,1,0,60.0,22.02279192315848,3.385813148788927,0.19,0.22,0.2044290657439446,0.096,0.0840622837370242,171.82145328719724,54.43,49.414982698961936,0.035,26.399342560553634,2.96,50.06,20.82809688581315,12.97566020763159
0,1,0,40.0,14.608165978364786,3.5,0.21,0.23,0.2199633699633699,0.094,0.0839633699633699,165.8239194139194,53.82,51.291868131868135,0.035,19.145934065934068,2.98,50.02,21.37150183150183,13.762393383175352
0,1,0,64.0,20.023679361986343,3.9635416666666665,0.2,0.2,0.2,0.087,0.0810034722222222,170.88083333333333,50.3,47.59822916666666,0.026,23.444131944444443,2.95,50.64,23.93899305555556,16.38972810891848
1,1,0,50.0,19.00780222245796,3.1842105263157894,0.16,0.17,0.1656140350877193,0.09,0.0821052631578947,169.57999999999998,50.62,47.28578947368421,0.035,21.261315789473684,2.96,50.05,19.631271929824564,13.273930717803932
0,1,0,60.0,22.17821929926348,3.368327402135231,0.19,0.22,0.2035587188612099,0.096,0.0833950177935943,171.94120996441282,54.43,49.58238434163701,0.035,26.35661921708185,2.96,50.06,20.79231316725979,13.200209413441852
1,1,0,50.0,15.97780360057668,2.780701754385965,0.17,0.2,0.1842105263157894,0.09,0.0843157894736842,169.25578947368422,52.62,48.444736842105264,0.034,21.218771929824563,2.96,50.03,16.892412280701752,16.27458524793401
1,1,0,50.0,17.200043423664194,3.506224066390041,0.16,0.17,0.1649792531120332,0.09,0.0809626556016597,169.4919917012448,50.62,47.38568464730291,0.035,21.171991701244814,2.96,50.05,21.30734439834025,14.2452347149867
0,1,0,60.0,17.583835866956555,3.4424460431654675,0.21,0.23,0.2180575539568345,0.094,0.0820575539568345,166.09237410071944,53.82,51.80517985611511,0.036,19.2276618705036,2.98,50.02,20.905,12.88997183188213
0,1,0,50.0,19.959457461083225,2.866013071895425,0.17,0.18,0.1708496732026143,0.082,0.0779869281045751,165.4611111111111,49.14,46.40143790849673,0.035,21.169117647058822,1.54,50.02,17.22977124183007,12.69191924201611
