Cykl_1,HMG,HL,Anoda_ANALIZA As,Anoda_ANALIZA As_amin,Anoda_ANALIZA As_amax,Anoda_ANALIZA Ni,Anoda_ANALIZA Ni_amin,Anoda_ANALIZA Ni_amax,Anoda_ANALIZA Bi,Anoda_ANALIZA Bi_amin,Anoda_ANALIZA Bi_amax,Anoda_ANALIZA Sn,Anoda_ANALIZA Sn_amin,Anoda_ANALIZA Sn_amax,Anoda_ANALIZA Sn_diff,NaCl [kg]_amin,NaCl [kg]_mean,Natezenie_prad_mean,Sklad_Au_amin,Sklad_Au_amax,Sklad_Au_mean,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Ni_amin,Sklad_Ni_amax,Sklad_Ni_mean,Sklad_Ni_std,Sklad_Zn_amin,Sklad_Zn_amax,Sklad_Zn_mean
0,1,0,0.1475,0.11,0.16,0.0949999999999999,0.08,0.12,0.0053999999999999,0.0052,0.0056,0.000775,0.0007,0.0008,0.0001,0.5,2.4246575342465757,13.219146404109589,5.47,6.34,5.863287671232876,0.064,0.068,0.0661917808219178,4.57,4.68,4.6197260273972605,0.0548405399182782,0.029,0.038,0.033931506849315
0,1,0,0.17,0.17,0.17,0.07,0.07,0.07,0.0052,0.0052,0.0052,0.0006,0.0006,0.0006,0.0,0.5,3.609677419354839,13.01680564516129,5.0,5.14,5.067741935483871,0.062,0.068,0.0650967741935483,3.94,4.2,4.074193548387097,0.1301424212024258,0.023,0.031,0.0271290322580645
1,1,0,0.13,0.11,0.16,0.1089999999999999,0.08,0.13,0.0055499999999999,0.0042,0.0067,0.0006799999999999,0.0004,0.0008,0.0004,0.5,2.391566265060241,13.22722891566265,5.47,6.34,5.808915662650602,0.064,0.068,0.0664417670682731,4.57,4.68,4.612851405622489,0.053749549960908,0.029,0.038,0.0344939759036144
1,1,0,0.16,0.16,0.16,0.12,0.12,0.12,0.006,0.006,0.006,0.0006,0.0006,0.0006,0.0,0.5,3.486166007905138,13.005933794466404,5.0,5.14,5.05588932806324,0.062,0.068,0.0656047430830039,3.94,4.2,4.096205533596837,0.1275837308670513,0.023,0.031,0.0278063241106719
0,1,0,0.145,0.12,0.17,0.078,0.07,0.09,0.0046099999999999,0.0039,0.0052,0.0004,0.0002,0.0006,0.0003999999999999,0.5,3.03886925795053,13.164463780918728,5.41,5.49,5.450706713780918,0.063,0.069,0.0659469964664311,3.95,4.03,3.990706713780919,0.0400646046207597,0.025,0.03,0.0274558303886925
0,1,0,0.1,0.1,0.1,0.08,0.08,0.08,0.0051,0.0051,0.0051,0.0008,0.0008,0.0008,0.0,0.5,3.2039473684210527,13.198452302631578,5.42,6.03,5.757105263157895,0.066,0.066,0.066,4.0,4.62,4.342631578947369,0.3087860545982133,0.024,0.024,0.024
0,1,0,0.1175,0.08,0.16,0.0824999999999999,0.07,0.09,0.005025,0.0041,0.0056,0.0006,0.0002,0.0008,0.0006,0.5,3.3826714801444044,13.202188628158844,5.42,6.03,5.741516245487365,0.066,0.066,0.066,4.0,4.62,4.326787003610108,0.3101054077059183,0.024,0.024,0.024
1,1,0,0.1625,0.16,0.17,0.0925,0.06,0.12,0.004725,0.0037,0.006,0.000625,0.0006,0.0007,0.0001,0.5,4.064,13.167518,4.98,5.54,5.25104,0.063,0.065,0.0640319999999999,4.17,4.2,4.18548,0.0150223929237857,0.025,0.031,0.028096
0,1,0,0.09,0.08,0.12,0.075,0.07,0.09,0.004925,0.0041,0.0052,0.000575,0.0002,0.0007,0.0005,0.5,2.669550173010381,13.006456747404844,5.11,5.95,5.48204152249135,0.051,0.064,0.056757785467128,4.0,4.2,4.088581314878892,0.099518255219212,0.025,0.035,0.0294290657439446
1,1,0,0.155,0.12,0.17,0.08,0.06,0.12,0.005225,0.0037,0.0065,0.000525,0.0004,0.0006,0.0001999999999999,0.5,3.9836065573770494,13.012920081967213,5.3,5.39,5.345737704918032,0.052,0.061,0.0565737704918032,3.59,4.07,3.833934426229508,0.2404610022951178,0.024,0.027,0.0254754098360655
1,1,0,0.1625,0.16,0.17,0.105,0.06,0.12,0.0049,0.0037,0.0053,0.0006,0.0006,0.0006,0.0,0.5,3.7822222222222224,13.1528,5.19,5.6,5.381333333333333,0.049,0.06,0.0541333333333333,3.96,4.36,4.1466666666666665,0.2000000000000001,0.028,0.03,0.0290666666666666
0,1,0,0.1325,0.1,0.15,0.089,0.06,0.14,0.0051049999999999,0.0049,0.0055,0.0007449999999999,0.0005,0.001,0.0005,0.5,2.627831715210356,12.993265372168285,5.11,6.15,5.510129449838188,0.05,0.064,0.0557540453074433,3.79,4.2,4.056763754045307,0.124198256806018,0.025,0.035,0.0291423948220064
0,1,0,0.1099999999999999,0.08,0.13,0.0775,0.07,0.08,0.0050249999999999,0.0049,0.0052,0.000725,0.0007,0.0008,0.0001,0.5,2.998245614035088,13.137248245614035,5.41,6.22,5.471368421052632,0.056,0.069,0.0652350877192982,3.81,4.03,3.994701754385965,0.0461053466516525,0.025,0.03,0.0270526315789473
0,1,0,0.1285,0.08,0.15,0.0984999999999999,0.06,0.15,0.005375,0.005,0.0061,0.00073,0.0005,0.001,0.0005,0.5,3.2819148936170213,13.198665780141845,5.42,6.15,5.801524822695035,0.053,0.066,0.065677304964539,4.0,4.62,4.375567375886525,0.2997054260760461,0.024,0.029,0.0241241134751773
1,1,0,0.13,0.13,0.13,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.0052,0.0052,0.0052,0.0007,0.0007,0.0007,0.0,0.5,2.8540772532188843,13.002714592274678,5.11,5.95,5.484935622317597,0.051,0.064,0.0568025751072961,4.0,4.2,4.089270386266095,0.0996367533123491,0.025,0.035,0.0294635193133047
1,1,0,0.125,0.08,0.16,0.08,0.05,0.13,0.0055249999999999,0.0042,0.0067,0.000555,0.0004,0.0008,0.0004,0.5,3.8694779116465865,13.133677710843374,4.98,5.54,5.324096385542169,0.063,0.065,0.0637710843373493,4.17,4.2,4.181566265060241,0.0146311031691259,0.025,0.031,0.0273132530120481
1,1,0,0.09,0.08,0.12,0.0525,0.05,0.06,0.0054,0.0054,0.0054,0.000475,0.0004,0.0005,0.0001,0.5,3.489626556016597,13.20264315352697,5.42,6.03,5.7870124481327805,0.066,0.066,0.066,4.0,4.62,4.373029045643154,0.3041565441010646,0.024,0.024,0.024
1,1,0,0.13,0.12,0.16,0.0745,0.06,0.09,0.004895,0.0039,0.0052,0.000505,0.0002,0.0007,0.0005,0.5,3.839622641509434,13.12287358490566,5.19,6.74,5.455773584905661,0.049,0.06,0.056,3.96,4.36,4.2147924528301886,0.1924602830427226,0.028,0.031,0.0287358490566037
0,1,0,0.136,0.11,0.17,0.0775,0.04,0.15,0.0036,0.0033,0.0042,0.000805,0.0005,0.001,0.0005,0.5,2.6549520766773163,13.183024760383388,5.47,7.02,6.204376996805112,0.06,0.068,0.0644728434504792,4.37,4.68,4.594536741214057,0.113289364974252,0.029,0.038,0.0321341853035143
0,1,0,0.145,0.13,0.16,0.135,0.08,0.27,0.005075,0.0048,0.0056,0.000725,0.0006,0.0009,0.0003,0.5,3.580204778156997,12.977060580204778,5.3,6.44,5.499453924914675,0.052,0.061,0.057419795221843,3.59,4.07,3.897645051194539,0.2138290435868044,0.024,0.029,0.0255392491467576
0,1,0,0.13,0.13,0.13,0.08,0.08,0.08,0.0048249999999999,0.0048,0.0049,0.000625,0.0006,0.0007,0.0001,0.5,2.505281690140845,13.125159330985916,5.41,6.22,5.551443661971831,0.056,0.069,0.0639401408450704,3.81,4.03,3.9810563380281696,0.0715325199363945,0.025,0.03,0.0270422535211267
1,1,0,0.1175,0.08,0.13,0.08,0.05,0.09,0.0054749999999999,0.0054,0.0055,0.00065,0.0005,0.0007,0.0001999999999999,0.5,2.608433734939759,12.979121485943775,5.11,6.15,5.384056224899599,0.05,0.064,0.0551726907630522,3.79,4.2,4.063413654618474,0.0950975389249046,0.025,0.035,0.0282329317269076
1,1,0,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.1,0.1,0.1,0.0063,0.0063,0.0063,0.0004,0.0004,0.0004,0.0,0.5,2.592,12.977428,5.11,6.15,5.38872,0.05,0.064,0.05504,3.79,4.2,4.05904,0.0986855295113714,0.025,0.035,0.0282
1,1,0,0.14,0.09,0.17,0.08,0.08,0.08,0.00548,0.0045,0.0065,0.00065,0.0003,0.0008,0.0005,0.5,3.89344262295082,13.107620901639343,5.19,6.74,5.497704918032787,0.049,0.06,0.0566885245901639,3.96,4.36,4.240655737704918,0.1822391035762986,0.028,0.031,0.028639344262295
1,1,0,0.1225,0.09,0.14,0.08,0.08,0.08,0.0050199999999999,0.0045,0.0053,0.000625,0.0003,0.0008,0.0005,0.5,3.4,13.114139166666668,4.98,6.04,5.5056,0.052,0.065,0.06128,4.17,4.21,4.1852,0.0174922821012689,0.025,0.031,0.0276399999999999
1,1,0,0.1405,0.13,0.16,0.084,0.07,0.09,0.00496,0.0042,0.0055,0.0005949999999999,0.0004,0.0008,0.0004,0.5,2.509293680297398,13.10120910780669,6.04,7.17,6.858921933085502,0.067,0.069,0.0676431226765799,4.38,5.2,5.076802973977696,0.2491302075012789,0.031,0.039,0.0332490706319702
0,1,0,0.14,0.14,0.14,0.0899999999999999,0.0899999999999999,0.0899999999999999,0.0049,0.0049,0.0049,0.0002,0.0002,0.0002,0.0,0.5,3.38659793814433,12.96299054982818,5.3,6.44,5.575257731958763,0.052,0.061,0.0575876288659793,3.59,4.07,3.916082474226804,0.1976389430128505,0.024,0.029,0.0256597938144329
0,1,0,0.14,0.14,0.14,0.14,0.14,0.14,0.0066,0.0066,0.0066,0.0009,0.0009,0.0009,0.0,0.5,3.0612903225806454,13.170010483870968,5.42,6.15,5.943677419354839,0.053,0.066,0.0625612903225806,4.0,4.62,4.402129032258065,0.2516919756581654,0.024,0.029,0.0253225806451612
0,1,0,0.1325,0.13,0.14,0.08,0.08,0.08,0.004975,0.0047,0.0058,0.0006,0.0006,0.0006,0.0,0.5,2.4041811846689893,12.865006097560975,5.97,7.16,6.376829268292683,0.062,0.072,0.0680592334494773,4.14,4.84,4.625017421602787,0.2809920917739195,0.029,0.032,0.0300383275261324
1,1,0,0.14,0.08,0.16,0.095,0.05,0.13,0.00435,0.0038,0.0054,0.00075,0.0005,0.001,0.0005,0.5,3.132530120481928,13.00442469879518,5.0,6.62,5.25710843373494,0.062,0.08,0.065156626506024,3.94,4.42,4.046666666666667,0.1645195023900413,0.023,0.032,0.0257028112449799
0,1,0,0.12,0.12,0.12,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.005,0.005,0.005,0.001,0.001,0.001,0.0,0.5,2.117940199335548,13.09187707641196,5.38,7.2,5.985116279069767,0.054,0.057,0.054953488372093,3.97,4.24,4.128372093023256,0.0887787948701988,0.023,0.03,0.025906976744186
1,1,0,0.14,0.12,0.16,0.065,0.03,0.1,0.0040999999999999,0.0035,0.0047,0.0004,0.0002,0.0006,0.0003999999999999,0.5,3.2357142857142858,13.010952678571428,5.0,6.62,5.413785714285714,0.062,0.08,0.0668428571428571,3.94,4.42,4.088785714285714,0.1953985646783025,0.023,0.032,0.0264035714285714
1,1,0,0.155,0.11,0.17,0.1099999999999999,0.08,0.12,0.0061,0.0058,0.0062,0.000625,0.0004,0.0007,0.0003,0.5,2.132530120481928,13.17035140562249,5.47,7.02,6.2624096385542165,0.06,0.068,0.0642409638554216,4.37,4.68,4.6177108433734935,0.1059898652474504,0.029,0.038,0.0311325301204819
1,1,0,0.14,0.11,0.17,0.1,0.08,0.12,0.0059999999999999,0.0058,0.0062,0.00055,0.0004,0.0007,0.0003,0.5,3.0873015873015874,13.005304563492064,5.0,6.62,5.324761904761904,0.062,0.08,0.0657142857142857,3.94,4.42,4.058095238095238,0.1788039692497491,0.023,0.032,0.0258095238095238
0,1,0,0.1225,0.11,0.13,0.0974999999999999,0.08,0.12,0.00495,0.0047,0.0054,0.00065,0.0004,0.001,0.0006,0.5,3.276666666666667,13.0146375,5.0,6.62,5.559,0.062,0.08,0.0682,3.94,4.42,4.119666666666667,0.2142761531019783,0.023,0.032,0.0268166666666666
0,1,0,0.1225,0.08,0.14,0.0959999999999999,0.07,0.14,0.005585,0.0049,0.0066,0.000635,0.0002,0.0009,0.0007,0.5,2.473421926910299,12.8640573089701,5.97,7.16,6.492325581395349,0.062,0.072,0.0677109634551495,4.14,4.84,4.64312292358804,0.247045639857816,0.029,0.032,0.0301960132890365
0,1,0,0.15,0.15,0.15,0.07,0.07,0.07,0.005,0.005,0.005,0.0008,0.0008,0.0008,0.0,0.5,3.310126582278481,13.017102848101263,5.0,6.62,5.653734177215189,0.062,0.08,0.0691012658227848,3.94,4.42,4.140443037974683,0.2232881118017965,0.023,0.032,0.0271044303797468
1,1,0,0.15,0.14,0.17,0.06,0.05,0.08,0.004425,0.0041,0.0053,0.000625,0.0006,0.0007,0.0001,0.5,3.11,13.052741,6.04,7.17,7.00516,0.067,0.069,0.06746,4.38,5.2,5.02212,0.320610464394907,0.031,0.039,0.032252
0,1,0,0.13,0.11,0.14,0.105,0.08,0.14,0.005775,0.0053,0.0066,0.000675,0.0004,0.0009,0.0005,0.5,2.240072202166065,13.07537454873646,5.38,7.2,6.044115523465704,0.054,0.057,0.054956678700361,3.97,4.24,4.143068592057762,0.0782529273599524,0.023,0.03,0.0256425992779783
1,1,0,0.125,0.12,0.14,0.0925,0.09,0.1,0.0055249999999999,0.0054,0.0059,0.0005,0.0005,0.0005,0.0,0.5,3.446938775510204,12.933588775510204,5.3,6.44,5.608326530612245,0.052,0.061,0.058604081632653,3.59,4.07,3.973224489795919,0.1573181053885339,0.024,0.029,0.0253755102040816
1,1,0,0.135,0.12,0.14,0.0974999999999999,0.09,0.1,0.005775,0.0054,0.0059,0.0005,0.0005,0.0005,0.0,0.5,3.3532608695652173,13.087559782608697,4.98,6.04,5.64731884057971,0.052,0.065,0.0597789855072463,4.17,4.21,4.18481884057971,0.0186928223491835,0.025,0.031,0.0273478260869565
0,1,0,0.1209991972622417,0.1,0.14,0.0679994930077316,0.06,0.09,0.0048200219696649,0.0043,0.0051,0.0004249630318137,0.0002,0.0013,0.0010999999999999,0.5,3.515957446808511,13.143515070921984,5.42,6.15,6.029326241134752,0.053,0.066,0.0616205673758865,4.0,4.62,4.453581560283689,0.2109045307295566,0.024,0.029,0.0256843971631205
0,1,0,0.12,0.11,0.14,0.0974999999999999,0.05,0.12,0.0048,0.0037,0.0054,0.00045,0.0002,0.0008,0.0006,0.5,3.0865384615384617,13.080915064102564,4.98,6.04,5.723205128205128,0.052,0.065,0.0585064102564102,4.17,4.21,4.188012820512821,0.0195913187610558,0.025,0.031,0.0277692307692307
0,1,0,0.13,0.11,0.15,0.065,0.06,0.07,0.00485,0.0047,0.005,0.0006,0.0004,0.0008,0.0004,0.5,2.256097560975609,13.0783893728223,5.41,6.22,5.764459930313589,0.056,0.069,0.0605505226480836,3.81,4.03,3.9436585365853674,0.1057781445393433,0.025,0.03,0.0270731707317073
1,1,0,0.125,0.12,0.14,0.1225,0.1,0.13,0.0061249999999999,0.0059,0.0062,0.000725,0.0005,0.0008,0.0003,0.5,3.523809523809524,12.791801587301588,6.04,7.17,7.11,0.067,0.069,0.0673650793650793,4.38,5.2,4.948571428571428,0.3750542362600325,0.031,0.039,0.0315555555555555
0,1,0,0.138,0.11,0.18,0.0899999999999999,0.03,0.16,0.0039899999999999,0.0034,0.0048,0.000815,0.0003,0.0015,0.0012,0.5,3.377224199288256,13.059034697508896,5.19,6.74,6.019822064056939,0.049,0.06,0.0582170818505338,3.96,4.36,4.319857651245552,0.069323112669426,0.028,0.031,0.0291814946619217
1,1,0,0.1125,0.11,0.12,0.0925,0.08,0.13,0.0059749999999999,0.0059,0.0062,0.0005,0.0004,0.0008,0.0004,0.5,2.286259541984733,13.054168893129772,5.63,7.2,6.193282442748092,0.054,0.057,0.0550763358778625,4.13,4.24,4.169465648854962,0.0528616060122141,0.023,0.03,0.0255114503816793
0,1,0,0.15,0.15,0.15,0.07,0.07,0.07,0.0052,0.0052,0.0052,0.0008,0.0008,0.0008,0.0,0.5,2.1157556270096465,13.073120578778134,5.49,6.22,5.837395498392283,0.056,0.063,0.059668810289389,3.81,4.03,3.925305466237942,0.110049050364611,0.025,0.03,0.0273794212218649
0,1,0,0.1314999999999999,0.11,0.15,0.0875,0.05,0.12,0.004625,0.0037,0.0054,0.0006,0.0002,0.001,0.0008,0.5,2.725,12.840606666666666,6.24,7.16,6.6601333333333335,0.062,0.072,0.0674333333333333,4.5,4.84,4.684733333333334,0.1696433270628279,0.029,0.032,0.03037
0,1,0,0.15,0.15,0.15,0.07,0.07,0.07,0.0048,0.0048,0.0048,0.0008,0.0008,0.0008,0.0,0.5,2.1120996441281137,13.055927046263344,5.63,7.2,6.311637010676156,0.054,0.057,0.0553024911032028,4.13,4.24,4.177758007117438,0.0546184016768009,0.023,0.03,0.0260391459074733
0,1,0,0.14,0.12,0.16,0.0674999999999999,0.05,0.09,0.0049499999999999,0.0047,0.0052,0.000825,0.0004,0.0013,0.0009,0.5,3.1671826625387,12.92109055727554,5.39,6.44,5.92312693498452,0.054,0.061,0.0574458204334365,3.84,4.07,3.9532198142414874,0.1151646322680326,0.024,0.029,0.0265386996904024
1,1,0,0.1199999999999999,0.1199999999999999,0.12,0.1225,0.12,0.13,0.00605,0.006,0.0062,0.000725,0.0007,0.0008,0.0001,0.5,3.675213675213675,12.799858974358974,7.09,7.17,7.142307692307692,0.067,0.068,0.0673461538461538,4.38,5.2,4.916153846153847,0.3909454725353327,0.031,0.032,0.0313461538461538
1,1,0,0.1199999999999999,0.1199999999999999,0.12,0.1124999999999999,0.09,0.12,0.00585,0.0054,0.006,0.00065,0.0005,0.0007,0.0001999999999999,0.5,2.9266666666666667,13.132247777777778,6.34,7.02,6.5606222222222215,0.06,0.064,0.0627022222222222,4.37,4.68,4.579422222222222,0.1454553332410125,0.029,0.032,0.0299733333333333
0,1,0,0.165,0.16,0.17,0.1,0.09,0.11,0.0055,0.0052,0.0058,0.0012,0.0011,0.0013,0.0001999999999999,0.5,2.3361204013377925,12.86993143812709,6.24,7.16,6.735384615384616,0.062,0.072,0.0666153846153846,4.5,4.84,4.656923076923078,0.169780446763614,0.029,0.032,0.0306153846153846
0,1,0,0.147,0.1,0.17,0.0835,0.04,0.11,0.005105,0.004,0.0058,0.00083,0.0002,0.0011,0.0009,0.5,2.01294498381877,13.07301294498382,5.45,6.22,5.886245954692557,0.056,0.068,0.0592750809061488,3.81,4.24,3.913786407766991,0.1164751506706144,0.024,0.03,0.0277022653721682
0,1,0,0.1324999999999999,0.13,0.14,0.0925,0.06,0.13,0.005425,0.0051,0.0056,0.0006,0.0004,0.0007,0.0003,0.5,2.4105263157894736,13.05756052631579,5.6,6.74,6.216,0.056,0.06,0.057838596491228,4.28,4.36,4.3167719298245615,0.0399396629189532,0.028,0.031,0.0296210526315789
1,1,0,0.1275,0.11,0.14,0.0825,0.08,0.09,0.004775,0.0039,0.0058,0.000575,0.0002,0.0012,0.0009999999999999,0.5,2.365546218487395,12.806650210084037,6.24,7.16,6.661344537815126,0.062,0.072,0.0674201680672269,4.5,4.84,4.684285714285714,0.1697557014997791,0.029,0.032,0.0303739495798319
1,1,0,0.165,0.16,0.17,0.0899999999999999,0.0899999999999999,0.09,0.0059999999999999,0.0055,0.0065,0.00055,0.0005,0.0006,9.999999999999994e-05,0.5,3.393280632411068,12.825111660079052,7.09,7.17,7.130474308300395,0.067,0.068,0.067494071146245,4.38,5.2,4.794861660079051,0.4107838044041254,0.031,0.032,0.031494071146245
1,1,0,0.155,0.15,0.17,0.0974999999999999,0.09,0.1,0.00595,0.0055,0.0061,0.000875,0.0005,0.001,0.0005,0.5,3.451111111111111,13.06414222222222,5.14,6.62,5.830666666666666,0.062,0.08,0.0704,3.94,4.42,4.164,0.2400000000000004,0.023,0.032,0.0272
1,1,0,0.1425,0.07,0.17,0.0849999999999999,0.05,0.11,0.005075,0.0032,0.0065,0.0004,0.0002,0.0006,0.0003999999999999,0.5,3.404564315352697,12.81143049792531,7.09,7.17,7.129834024896265,0.067,0.068,0.0675020746887966,4.38,5.2,4.788298755186722,0.4108497418441982,0.031,0.032,0.0315020746887966
1,1,0,0.15,0.11,0.17,0.0974999999999999,0.08,0.13,0.0055499999999999,0.0044,0.0065,0.0005,0.0004,0.0006,0.0001999999999999,0.5,3.3016194331983804,12.818945344129554,7.09,7.17,7.128218623481781,0.067,0.068,0.0675222672064777,4.38,5.2,4.77174089068826,0.4104248810634552,0.031,0.032,0.0315222672064777
0,1,0,0.131,0.11,0.16,0.083,0.04,0.13,0.00493,0.0041,0.0058,0.0005149999999999,0.0002,0.0007,0.0005,0.5,2.733108108108108,13.130125844594597,5.42,6.15,6.069256756756757,0.053,0.066,0.0582432432432432,4.07,4.62,4.383986486486487,0.1908615253283491,0.022,0.029,0.0267432432432432
0,1,0,0.1175,0.11,0.14,0.0925,0.08,0.13,0.0053,0.0052,0.0056,0.0006,0.0006,0.0006,0.0,0.5,2.2583892617449663,12.574182046979866,5.11,6.15,5.7607046979865775,0.05,0.063,0.0512013422818792,3.79,4.49,3.912852348993289,0.1807902173927046,0.025,0.03,0.0278187919463087
0,1,0,0.133,0.11,0.14,0.087,0.07,0.11,0.00592,0.0052,0.006,0.0008,0.0006,0.0011,0.0005,0.5,3.0174603174603174,12.615403174603172,5.39,6.44,6.029396825396826,0.054,0.065,0.0577873015873015,3.84,4.2,3.964253968253968,0.1388957782135235,0.024,0.029,0.0266666666666666
1,1,0,0.13,0.13,0.13,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.0067,0.0067,0.0067,0.0008,0.0008,0.0008,0.0,0.5,1.926,12.849458,6.24,7.16,6.7736,0.062,0.072,0.0662,4.5,4.84,4.6428,0.1681465224500596,0.029,0.032,0.03074
1,1,0,0.13,0.13,0.13,0.1,0.1,0.1,0.0056,0.0056,0.0056,0.0006,0.0006,0.0006,0.0,0.5,2.156118143459916,13.070891350210973,5.49,6.22,5.896582278481013,0.056,0.063,0.0591012658227848,3.81,4.03,3.90746835443038,0.1095151296075511,0.025,0.03,0.0277848101265822
1,1,0,0.125,0.11,0.15,0.1025,0.08,0.14,0.0061,0.0052,0.0067,0.00065,0.0004,0.0008,0.0004,0.5,3.27710843373494,12.849110441767069,7.09,7.17,7.120843373493976,0.067,0.068,0.0676144578313253,4.38,5.2,4.696144578313253,0.3999168199560927,0.031,0.032,0.0316144578313253
1,1,0,0.1335,0.11,0.15,0.084,0.05,0.14,0.004725,0.0036,0.0067,0.00055,0.0004,0.0008,0.0004,0.5,2.278688524590164,13.07111987704918,5.54,6.04,5.84327868852459,0.052,0.063,0.056327868852459,4.17,4.21,4.194262295081967,0.0195807091086233,0.025,0.031,0.028639344262295
0,1,0,0.13,0.13,0.13,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.006,0.006,0.006,0.0011,0.0011,0.0011,0.0,0.5,2.1083916083916083,13.063301573426571,5.6,6.74,6.318601398601398,0.056,0.068,0.0584335664335664,4.28,4.44,4.320839160839161,0.0535018806489787,0.025,0.031,0.0294685314685314
0,1,0,0.13,0.1,0.14,0.075,0.07,0.09,0.0056,0.0049,0.006,0.000575,0.0004,0.0007,0.0003,0.5,3.0543859649122806,13.063600877192984,5.14,6.62,6.066456140350877,0.062,0.08,0.0743298245614035,3.94,4.44,4.284350877192982,0.2193348211653507,0.023,0.032,0.0285508771929824
1,1,0,0.165,0.16,0.17,0.0849999999999999,0.08,0.09,0.0065,0.0065,0.0065,0.00055,0.0005,0.0006,9.999999999999994e-05,0.5,2.7114624505928853,13.129340909090908,6.34,7.02,6.797667984189723,0.06,0.076,0.0615810276679841,4.37,4.68,4.474150197628458,0.1467118746950898,0.028,0.032,0.0309723320158102
0,1,0,0.1325,0.11,0.17,0.103,0.06,0.13,0.005425,0.0047,0.0058,0.000585,0.0004,0.0011,0.0007,0.5,1.7811387900355873,12.879748220640568,5.58,7.16,6.710177935943061,0.062,0.072,0.064932384341637,3.91,4.84,4.524199288256227,0.2725753161962599,0.024,0.032,0.0301886120996441
1,1,0,0.117,0.09,0.14,0.074,0.06,0.09,0.004765,0.004,0.0054,0.00056,0.0004,0.0008,0.0004,0.5,3.026415094339623,13.128800943396229,6.34,7.02,6.800339622641509,0.06,0.076,0.0625962264150943,4.37,4.68,4.483471698113207,0.1496157456789228,0.028,0.032,0.0308075471698113
1,1,0,0.155,0.13,0.17,0.09,0.08,0.1,0.0062749999999999,0.0056,0.0065,0.000575,0.0005,0.0006,9.999999999999994e-05,0.5,2.0435684647302903,12.829079875518673,5.11,6.15,5.839170124481328,0.05,0.063,0.0503526970954356,3.79,4.49,3.8556431535269713,0.1046168666930927,0.025,0.03,0.0284854771784232
0,1,0,0.13,0.11,0.16,0.1089999999999999,0.08,0.13,0.0055499999999999,0.0042,0.0067,0.0006799999999999,0.0004,0.0008,0.0004,0.5,3.59,13.128333333333334,6.34,7.02,6.787966666666666,0.06,0.076,0.06436,4.37,4.68,4.5064,0.1541370627516703,0.028,0.032,0.0304633333333333
0,1,0,0.16,0.16,0.16,0.12,0.12,0.12,0.006,0.006,0.006,0.0006,0.0006,0.0006,0.0,0.5,3.1284246575342465,13.063695205479451,5.14,6.62,6.083424657534247,0.062,0.08,0.0752808219178082,3.94,4.44,4.320616438356165,0.2001330231254856,0.023,0.032,0.0285958904109589
0,1,0,0.1625,0.16,0.17,0.105,0.06,0.12,0.0049,0.0037,0.0053,0.0006,0.0006,0.0006,0.0,0.5,2.2015873015873018,13.07798015873016,5.6,6.74,6.349269841269841,0.056,0.068,0.0601269841269841,4.28,4.44,4.339936507936509,0.0695297839805218,0.025,0.031,0.0287523809523809
1,1,0,0.164,0.14,0.18,0.091,0.05,0.11,0.0049099999999999,0.0042,0.0052,0.0011049999999999,0.0007,0.0013,0.0006,0.5,2.66600790513834,12.536333992094862,5.39,6.44,6.157154150197629,0.054,0.065,0.0568102766798419,3.84,4.2,3.9321739130434783,0.1346851759413689,0.024,0.029,0.0273201581027668
1,1,0,0.155,0.14,0.17,0.0949999999999999,0.09,0.1,0.0042,0.0037,0.0047,0.00035,0.0002,0.0005,0.0003,0.5,3.550541516245487,13.1291678700361,6.34,7.02,6.81173285198556,0.06,0.076,0.063870036101083,4.37,4.68,4.491985559566787,0.1517173184519636,0.028,0.032,0.0306281588447653
1,1,0,0.143,0.08,0.17,0.0935,0.05,0.13,0.005425,0.0047,0.0058,0.0005549999999999,0.0004,0.0007,0.0003,0.5,2.403614457831325,13.062347389558234,5.32,6.04,5.848192771084338,0.052,0.069,0.0563734939759036,4.17,4.39,4.226144578313253,0.0660247630469517,0.025,0.031,0.0290481927710843
1,1,0,0.133,0.11,0.16,0.0975,0.06,0.13,0.00545,0.0052,0.0067,0.00056,0.0004,0.0008,0.0004,0.5,1.5873015873015872,13.078585317460318,5.6,6.74,6.431428571428572,0.056,0.068,0.0584761904761904,4.28,4.44,4.318095238095238,0.0586394790489339,0.025,0.031,0.0295714285714285
0,1,0,0.1625,0.16,0.17,0.0925,0.06,0.12,0.004725,0.0037,0.006,0.000625,0.0006,0.0007,0.0001,0.5,2.7578397212543555,13.065246515679442,5.32,6.04,5.773658536585366,0.052,0.069,0.058170731707317,4.17,4.39,4.252439024390244,0.0845616563019417,0.025,0.031,0.0285121951219512
0,1,0,0.155,0.12,0.17,0.08,0.06,0.12,0.005225,0.0037,0.0065,0.000525,0.0004,0.0006,0.0001999999999999,0.5,2.3376623376623376,12.602167207792208,5.39,6.44,6.162759740259741,0.054,0.065,0.0584935064935065,3.84,4.2,3.987175324675325,0.166211302787029,0.024,0.029,0.0267272727272727
